Player,Position,Mid 3rd,Starts,90s_stats_possession,90s,MP_stats_playing_time,Unnamed: 0,Pass,PrgP,Att 3rd,Tkl+Int,Fld_stats_misc,onxGA,Blocks_stats_defense,onGA,onG,1/3,onxG,xG+/-90,Att,Carries,Cmp,PassLive,GCA,Mn/MP,+/-90,Off,G/SoT,KP,Int_stats_misc,SCA,1/3_stats_possession,GCA90,A-xAG,xG+/-,Sw,Def 3rd,FK_stats_passing_types,PassDead,Ast,TotDist,CK,SCA90,Att 3rd_stats_possession,Crs,+/-,PPA,xA,xAG,G/Sh,Dead,Won%,PrgDist,G+A,Out,TB,In,PrgC,npxG/Sh,SoT/90,G-xG,PKcon,PrgR,npxG+xAG,Sh/90,Tkl%,Tkld,Succ,CrsPA,Gls,Def 3rd_stats_possession,Sh_stats_defense,npxG,xG,FK,CPA,TI,PKwon,Str,PK,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Hamza Rafia,Central Midfield,9676.73757309594,-156.63360380833157,-1912.340075380423,-1865.982039644699,-2424.0362183034536,-4673.366350966085,-5548.9209487694325,-1868.3831216225508,1397.8147463608013,1511.7149828605889,3180.3748541591167,-118.78245578562012,-4650.0879636911395,-1553.9293731191274,-4844.286072173756,-739.9389610104124,-3218.520166186393,-3885.5120143649597,-1480.7916318103119,-1956.883664526247,-1606.0823776601178,-539.1912502575295,-4320.2742302056995,-196.8146406468177,-2884.9117952293204,-885.8774710724954,-3358.9040557653193,157.75849806492707,-2955.7145268686595,23.39837403829997,-582.8680654479779,-3579.815879458043,-3446.901300086962,-2155.7238550683,-1633.4594531235664,663.9703363268011,1333.5590120932125,1000.4166908026315,-1889.9232976744254,-859.9740493176589,1444.317387670819,845.0289263248322,-634.4778691652285,911.498870208418,-1352.7888015021347,469.02588679633163,-224.87969721591065,-106.46697394066307,-1113.6011405039048,580.1128574991743,-1210.7735617305746,-202.47626423046822,-1046.2296686187192,806.936370487532,-175.12588680980633,313.33900626415283,-396.7079441412276,-536.320610607241,-415.3386854710406,-231.34596955960382,-237.32503087250984,-147.79537178336565,-203.50110026892327,-216.7711543709369,-77.93929721982494,-126.05195807724841,0.35267010660845366,264.5848034384005,-199.00504427886347,-72.17338979556074,-96.02692313277589,-107.53072467468621,-94.86022577481859,40.60516154670823,-39.304421125246506,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-56511.92669710351
Han-Noah Massengo,Central Midfield,-7185.1662190978905,-6826.193507905043,-6293.544243544421,-6140.979146623282,-7903.0221911811195,-4650.541269071673,-6256.746195423437,-5837.694903610372,-2006.4573296470542,-4498.718081524887,-1906.1697429612796,-5061.810250143189,-5138.169715605286,-4697.166546416136,-3737.467883516471,-4243.236767802896,-3831.3505476311884,664.0222276128306,-4087.66311426344,-3560.4806981821002,-3519.005325065696,-4115.736226840136,-4320.2742302056995,-1636.1239240473685,720.0177718786416,-3884.231988548634,-3358.9040557653193,-3385.613002974538,-1196.9951004953134,-3214.634678358702,-2814.7362907392867,-3579.815879458043,-736.5252621169635,62.909294946301465,-199.838124584266,-1910.431620449439,-1559.2888037868872,-1285.4018608829065,-1889.9232976744254,-1702.9657767993283,-1107.7533872883278,-1819.4994290021975,-1897.4246846691588,-1101.0230820273582,46.209332298255305,-1359.0671365437015,-1078.519602863395,-1149.1205385112676,-1113.6011405039048,-947.6245020290381,-1067.6570515032224,-883.2343253687739,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-412.00538080095544,-565.4654324642764,-174.01600159927875,-144.26473500292025,-114.16031186545676,-237.32503087250984,-523.6354102840405,-448.88921236456815,-289.0951725113792,691.0053810645009,-84.78494799243495,-154.82217680110068,-52.916960687680096,-199.00504427886347,-140.1005941745313,-96.02692313277589,-131.61234977827615,-113.85624999310623,-49.93337433446553,-39.304421125246506,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-155874.33235464082
Hans Nicolussi Caviglia,Central Midfield,5661.99857495455,9847.706252336735,9711.26281974855,9475.847019686233,6707.60706982599,-4627.7161871772605,6484.108244348663,5011.757300489673,4802.086822368657,3960.409935017635,3180.3748541591167,10657.018135913877,6575.792330334226,7426.748264872325,-785.9527137637085,3814.3481878198163,918.0849085659714,-4451.275840745982,3976.683219666766,3624.8675487758574,3182.021727058088,578.4790549245347,-1955.9450494961131,3581.372228279628,-2738.332202415969,-885.8774710724954,707.9876210659189,1793.1607293139111,3023.9315228007167,1268.7957018833006,-379.9709540578589,-2446.568811675894,1973.850775853035,-5034.664490206294,6490.3947419324695,-194.16364926527896,5190.68943326668,3286.2352424881688,863.6073346989094,1698.2169679193544,2771.394190649575,-1153.36734017044,958.9597017976744,1633.9426479340814,-2611.887121922485,12.002630961323359,-11.469720804039648,-106.46697394066307,741.1234018357026,1496.7552732161018,148.83328542927129,1322.3039125355897,1230.182137826406,936.96029737273,423.7502027988577,958.0895725442489,-227.9504558181788,-717.472915111222,465.65165355035094,1467.8460670055279,-237.32503087250984,-306.8046188413435,21.438002485417908,168.95694237808866,-168.24240890446097,616.754223449394,116.7338052873903,-132.29240171920026,375.80164816774436,238.35097307973322,245.3255145743987,24.9182133950585,9.617907425763423,945.990520358446,-75.23367035331118,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,123481.9538623721
Haris Belkebla,Central Midfield,1647.2595768131628,5679.231312276291,5330.05865158455,5200.849912707649,1228.6210969483236,-4616.303646230054,5776.282997694658,513.2039475701422,-2006.4573296470542,11083.886159474496,6147.525869146015,5911.711453330613,6575.792330334226,2936.4094458765994,-48.07392132551801,1712.369503744326,1262.801998128668,-2432.3684560750025,1730.1110477965901,1759.1440769262588,2080.6418482488157,-2774.5318606216583,408.38413121347384,3761.285888704697,-1053.1170178153445,-885.8774710724954,147.03704495126564,-2840.478925891544,7948.345916646084,-2716.4757472207016,-785.765176838097,-746.6982100026698,618.662756868036,-2314.197651497914,-677.7119007640329,7529.0422210634415,610.3470581231877,-1285.4018608829065,-513.157981487758,943.2010126203512,-1107.7533872883278,-3085.150397782537,-1212.8366912184304,-1255.8324629685717,-933.0893613620176,-1359.0671365437015,-1291.9295792752662,-627.7937562259652,-1113.6011405039048,-501.0551200130991,-1223.7841535694247,521.8974648941875,-666.827700877865,-493.30289836444825,-774.0019764184703,-412.00538080095544,-607.6548045450386,-898.625219615203,-799.360115300878,3.025345828690251,-237.32503087250984,-393.53693541842233,-387.54218434065695,-638.6612601901836,220.33461713245796,-2.2509278228080123,-38.44104162031883,-211.6678427507204,-199.00504427886347,315.9820637985567,302.21758752559447,-155.69397488186607,-132.85227421139385,-49.93337433446553,-57.269045739278845,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,43269.74020452109
Henrikh Mkhitaryan,Central Midfield,41.3639775566077,11515.096228360913,9621.850489786017,9388.602180768301,7620.7713986389335,-4502.178236757993,7899.758737656674,16522.761468254354,6504.222860372584,2624.7581429319735,1908.7387048790179,326.0900457065603,6087.710578420079,1140.2739182783087,12864.804946342818,11404.82676920353,9497.710248793097,6143.715328173639,8056.543060091378,8296.885829523198,8132.434445495555,15108.193022291372,9865.700854051822,3041.6312470044218,5450.8052377343565,3611.654305141713,3652.978145667851,3701.1299991043925,1616.95598170204,7869.4015394618045,7127.222167376543,3361.322410707621,3871.114002432035,6349.036553321005,3145.2783086741015,950.0149981908277,-956.6121754785331,-632.3108461156098,3617.1379670722436,3719.0335856674683,-597.3392322964985,2443.745939521049,3508.459815338319,-223.7699233604814,4523.003360459503,5800.963871538094,2762.8599725502836,1248.9826600011233,-439.1558523804111,-665.580681808445,1072.5853059876351,1575.1569066726747,850.7801700855517,-233.2550445940522,723.1882476031898,-331.4115600159434,1965.8968923814557,-174.01600159927875,-618.6441483221311,-231.34596955960382,-237.32503087250984,661.7062496027033,266.8261145810629,-168.55514227730868,-214.76219371169788,369.15216294051316,-116.02846507417338,185.2093624068804,-55.3033711672115,127.72666880540973,74.64929572081141,12.877400843263496,0.11989531661957639,-49.93337433446553,158.30644962910924,-26.073098508668213,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,249473.11074454183
Hernani,Central Midfield,41.3639775566077,-990.3285918204205,-1822.9277454178928,-1778.737200726769,-1510.8718894905091,-4490.765695810787,2237.1567644246297,513.2039475701422,-304.32129164312636,2179.5408789034195,1908.7387048790179,1660.7075501831032,1694.9748111927627,1589.3078001778813,-3368.5284872973757,-1207.04533524941,-3065.312570825195,-5487.350344526731,-1438.4034776240821,-1155.0851476983205,-1606.0823776601178,354.94499388812187,-773.7804591413195,-736.5556219220242,-3860.7404570026115,-885.8774710724954,-3358.9040557653193,1248.0266522309164,1265.2120964273709,-225.68109153070017,2460.588605403807,-38.41879263882678,3058.001191041035,-3000.9174360262427,1233.7832039550344,1808.1489837829076,730.8823837848585,347.3256760353349,863.6073346989094,-616.0710689754158,117.24058469206263,511.9628819089532,-244.9709073742967,-275.3730503408859,-1772.4882416422518,-140.33845431701275,-651.6996500396529,-523.5283997689048,-1113.6011405039048,-54.48573799716007,330.98157117317385,-207.78087249907836,850.7801700855517,-103.23111770885419,-175.12588680980633,71.55754390911673,151.75389290868102,-898.625219615203,-234.62271849229367,237.39666121698428,-237.32503087250984,-191.16153007190508,-305.746146975442,-17.88010448472063,-31.41951241258808,-167.31896816206188,-116.02846507417338,-52.916960687680096,232.0999750560924,-95.46271701120779,17.75722276961564,-119.57153722648117,114.0960406263454,312.22076919022953,-39.304421125246506,-21.336449729223947,-19.505345370531522,-10.645783748566089,241.38072436705846,-4.017790942439866,,,,,-21163.47517683005
Hicham Boudaoui,Central Midfield,13691.476571237328,5679.231312276291,6581.83127105998,6422.277657558675,2141.785425761268,-4479.35315486358,9315.409230964686,5144.067693222601,9908.494936380439,8857.799839331727,9114.676884132914,2698.7433869981933,7551.955834162518,2936.4094458765994,5486.017021960911,778.1567552663304,5935.633656645228,3104.960615938055,2683.8445169867587,2406.7505712872767,2567.567689406599,3707.9559094343144,1590.5487215682672,4121.113209554835,1822.6099633240397,613.299787665574,-1535.814683392695,157.75849806492707,2320.4437522513786,2016.034098590301,4489.559719304997,-321.73055958436396,76.58754927403623,2651.314636630003,278.0356515955008,2952.3276312390144,730.8823837848585,-958.856353499258,863.6073346989094,920.2222661547295,-1107.7533872883278,-187.47581136439192,852.7305304001475,-739.8011931645266,1165.4078393385673,1992.4367395796926,628.7602084315737,623.3905212587604,-101.93320831866441,-501.0551200130991,-1139.2153066168987,556.6721190995211,471.37820234469757,-493.30289836444825,1322.0643372118539,-412.00538080095544,911.1625903624007,7.136302904702229,781.9045957631579,-231.34596955960382,-237.32503087250984,141.3123501402304,348.62215194627777,174.9839438897922,130.03150544782193,781.8222637886479,310.7023639220267,-52.916960687680096,88.39830194444045,166.54221416482147,131.54136867200717,133.2855263612132,95.10001640805774,-49.93337433446553,50.51870194491519,-33.178071677834616,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,141773.84312554437
Hugo Larsson,Central Midfield,2450.2073764414404,7346.621288300468,6671.243601022509,6509.522496476603,5794.442741013045,-4410.8779091803435,8607.58398431068,4747.136515023819,-304.32129164312636,3960.409935017635,-5297.199474374877,7147.468401920002,8040.037586076664,4283.511091575318,6961.774606837293,2646.5822522223216,7161.294419534817,1442.5599918700675,3637.577986176928,3193.1298858685122,3866.0365991606886,3484.421848397902,-1955.9450494961131,1962.1492844540085,2000.3643119449105,-2385.054729810565,1268.938197180573,702.8925751479218,3727.419293350055,1642.414900236801,-379.9709540578589,-2304.9129282031254,-2633.7884886959628,1119.4012711437306,278.0356515955008,1236.0596600548542,7.670429814833474,-1285.4018608829065,-1889.9232976744254,1519.6392811008075,-1107.7533872883278,-437.2753446763008,-44.31580584563489,-1049.4199550469536,1305.3076527186063,926.0491426313399,-11.469720804039886,-419.2630433118443,1584.1800119900697,-595.0697267532968,233.40213238179737,961.5905502700977,91.97623460384337,-493.30289836444825,-774.0019764184703,-412.00538080095544,-396.7079441412276,1456.3547389365508,149.3987113375436,61.61817467576377,1186.6251543625494,-191.16153007190508,246.37710523975903,-192.6631483241228,-31.41951241258808,-126.05195807724841,-154.82217680110068,26.458480343840062,232.0999750560924,325.6859501384096,245.3255145743987,193.48958912018804,142.59007695377682,-49.93337433446553,-39.304421125246506,-26.073098508668213,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,93342.65093743561
Hugo Magnetti,Central Midfield,7267.894174211107,6512.92630028838,6492.418941097448,6335.032818640743,4881.2784122001,-4399.465368233137,113.68102446261273,777.8247330359968,-2006.4573296470542,2847.3667749462506,637.1025555989187,7246.328957807155,-257.3521964638226,2487.3755639770266,2903.4412484272443,778.1567552663304,4020.538714630244,-955.1451267841541,2312.948167857249,1867.078492653095,2300.91782401067,-986.2593723303553,-773.7804591413195,2321.9766053041462,706.44187606971,2112.4770464036433,-974.8641072780413,-2567.9118873500465,561.7243258780326,-1346.5386865912008,-1394.456511008454,-1596.6335108392818,-736.5252621169635,-1099.2318788708708,755.9094277752674,950.0149981908277,1574.6296634165542,-632.3108461156098,-1889.9232976744254,1006.5566993041372,-1107.7533872883278,-2285.7918911844276,-244.9709073742967,-584.991812223313,326.0089590583333,-1054.3849659870293,-971.8146146574595,-1149.1205385112676,-101.93320831866441,-101.49304136725891,233.40213238179737,257.25645238241356,-666.827700877865,-493.30289836444825,-774.0019764184703,-412.00538080095544,-312.32919997970316,-536.320610607241,-166.8542308752635,237.39666121698428,-237.32503087250984,-364.6261632260627,-367.0931749993532,-271.01416797626865,-129.9319978867366,80.28309234681892,-77.23475334724611,-132.29240171920026,-55.3033711672115,156.83832782496856,-39.13485018158012,-83.44909957109627,-75.86420155653096,-49.93337433446553,-21.339796511214168,-14.231476560057548,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,36520.68632743037
Hugo Sotelo,Central Midfield,-3170.427220956503,-990.3285918204205,-1197.0414356801796,-1168.0233283012578,-1510.8718894905091,-4376.640286338725,-4133.270455461421,1307.0663039677065,6504.222860372584,-2717.849025410672,-3601.684608668078,-3875.4835794973724,-4162.006211776993,-2002.9632550187002,-48.07392132551801,4515.007749178312,458.46212248237424,4672.834595495208,2916.9793650110223,2345.073762300513,2996.5261685217893,-762.7253112939425,-4320.2742302056995,-16.90098022174886,1720.4966458740018,-3884.231988548634,147.03704495126564,157.75849806492707,-2955.7145268686595,-474.76055709970035,-379.9709540578589,-3579.815879458043,-3175.863696289962,2387.1916425806457,6012.520965752702,-1052.297634857359,2297.8416173865794,1653.5077055699278,-1889.9232976744254,1907.3235607565123,2260.980035657746,-4.28948693565884,-292.1838724398642,808.292616247609,605.8085858184112,12.002630961323359,-118.17470900997527,-210.73233039772336,-1113.6011405039048,580.1128574991743,-1932.8614087867606,790.0748829183689,-1046.2296686187192,1847.1277855691162,124.31215799452568,232.7451854791408,-101.38233957589217,-536.320610607241,-799.360115300878,3.025345828690251,-237.32503087250984,-118.88459959100605,-305.746146975442,-584.4182465848519,-157.29657718511118,-84.78494799243495,-77.23475334724611,26.458480343840062,-199.00504427886347,-6.18696268456078,-152.91899608397162,-155.69397488186607,-132.85227421139385,-49.93337433446553,-39.304421125246506,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-14686.897807395642
Ilaix Moriba,Central Midfield,8070.841973839384,2344.451360227935,3005.3380725587576,2932.4841008414646,3968.114083387157,-4148.389467394602,2944.9820110786354,2365.5494458311255,6504.222860372584,3292.5840389748046,12081.827899119811,-118.78245578562012,2183.056563106909,2487.3755639770266,1058.7442673317678,3347.2418135808184,764.877313204772,1049.240913279995,892.9450026185528,2206.300942080295,1234.3183624269534,1249.0812380337734,-773.7804591413195,342.92634062838886,-314.7636876294261,2112.4770464036433,-3358.9040557653193,157.75849806492707,-845.2512152206442,397.0175723918002,1649.000159843331,-1171.6658604209758,-194.45005452296363,591.1552830450161,1711.6569801348012,950.0149981908277,-112.86489584683736,-1285.4018608829065,-513.157981487758,369.7171543997607,-1107.7533872883278,-503.88855355947663,545.8462574739588,-1152.6262090077628,-373.49010784186174,469.02588679633163,522.055220225638,-314.997686854784,-1113.6011405039048,-571.5660750682473,-182.93680646140885,55.68133817522693,-666.827700877865,-493.30289836444825,124.31215799452568,-412.00538080095544,193.94326498944326,-536.320610607241,-144.26473500292025,-582.9029426420449,-237.32503087250984,141.3123501402304,-121.70506290370834,0.20090005038996153,143.71379509700918,121.5501024316324,0.35267010660845366,-52.916960687680096,-199.00504427886347,-17.831626292384303,17.75722276961564,-35.28584936391638,-37.872153119955684,-49.93337433446553,50.51870194491519,-23.70477411894608,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,52839.08028817492
