Player,Position,xG,npxG,Sh/90,SoT/90,Gls,G+A,Tkl%,npxG+xAG,G-xG,Starts,Unnamed: 0,90s,90s_stats_possession,npxG/Sh,PKwon,Mn/MP,MP_stats_playing_time,onxGA,Tkl+Int,onGA,onxG,PK,onG,Int_stats_misc,Def 3rd,Att,Cmp,Fld_stats_misc,xG+/-90,TotDist,Carries,+/-90,Blocks_stats_defense,PassLive,GCA90,Mid 3rd,PrgDist,PrgR,SCA,PrgP,Pass,GCA,Ast,1/3,Att 3rd_stats_possession,Att 3rd,A-xAG,Off,KP,xAG,Def 3rd_stats_possession,G/SoT,Tkld,Sh_stats_defense,1/3_stats_possession,SCA90,G/Sh,Won%,xA,PrgC,TB,xG+/-,+/-,PPA,Succ,Dead,Sw,CPA,FK_stats_passing_types,CrsPA,Crs,FK,PassDead,TI,CK,PKcon,In,Out,OG,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Florian Sotoca,Centre-Forward,-2316.5540210033387,-1472.1625521545814,-2479.2770576375005,-1170.4477692519329,-5101.963414273806,-4619.846663680879,4058.284096334993,-1135.0706191301347,-7641.764796751967,5222.615202551725,-4131.899916474913,4444.5030337331655,4323.569849291185,-4617.361044515526,-2471.022942781072,1868.1906740817185,3877.6479611616146,3160.3596428261235,9531.096966536501,242.1506164289149,3112.210695352006,-1930.4360436018692,-199.39304940688575,12220.577194682372,591.2364111674561,10966.675147600974,10626.22030800848,-78.46652804539043,346.88750133203723,9079.593839660729,6857.8033017834,10.000167412997143,1766.3795313816743,2291.053815333007,-1515.1641449143624,1892.7846468068058,7132.267024757131,3987.902307856163,1134.7595086920494,6716.6043302596645,1125.7932046202243,-397.3674557785576,-578.4808476106085,6562.371361843043,3424.4759798203413,5196.348074718435,-637.0176347333776,6528.9342909293955,480.04566433599183,-97.11317859152085,1650.8918044572831,-1509.1158502982555,414.16139651503636,552.3510353050078,1939.1596010891951,-123.80629377180283,-762.0061236154598,948.8728224467777,802.7708572035541,731.3650884985142,876.9516380877477,75.8632236780081,-58.7605368985886,1072.7682581439658,219.20820450790166,364.48795137103696,279.8944480976705,-55.54983832305272,152.52943750216863,842.1158799281782,503.2006371981568,-53.324865344773634,-39.47744182524837,527.4048084325809,-5.884799986627357,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,105484.4298170694
Florian Thauvin,Centre-Forward,5279.797725941158,2590.036359389822,-954.2290083218186,2254.127741947907,4093.597118433653,4751.842282643191,808.2975646738448,4743.915690360369,-162.64487826567822,7854.7761919478025,-4113.319729538036,7019.478894609679,6828.48162688245,-2850.069216156485,-2471.022942781072,4991.617782240321,3224.4735714997532,5212.56860062185,6777.453488920665,5941.386119120502,2398.953886539893,1332.920125344148,3303.346705122323,5561.628761662815,8053.953778792234,9761.394266956897,8143.822305833417,2343.761076834047,-1060.0166247763907,9210.46864615357,8356.46769312169,-388.83342978111096,-828.371090578992,7549.614835440016,1470.0530285894083,2546.739439620836,9924.187146430111,3710.279007100887,6113.407287766375,6065.797223540542,-256.8025580268835,2811.7043197980415,1514.3670596685356,5438.900417377482,4036.691330642155,140.20125426435183,-1188.2748586599505,4974.686731311669,3557.237302650711,2065.4613003516456,1954.0623653792798,-222.06209208592944,2920.4312434642206,-782.6931691768837,3062.622119876081,1696.1858807575443,72.08887644575141,-385.34709598943545,1976.0023209703047,2411.208403089773,660.194227106964,-335.39757978214516,-192.26447673218192,1957.3008230153469,1205.4280869672136,1440.4906472232271,1365.494158776951,723.1634345492838,1341.2879515146794,2022.362631339407,1468.8018599297548,260.00468826727564,504.3685104837702,95.81283841448096,476.73173795410617,-18.412010011838913,236.51292939703376,252.33883096545264,-4.295240920763867,138.39875620125304,,,,,204785.13301065032
Folarin Balogun,Centre-Forward,-1810.1305712070396,-891.8484219339535,16202.561546479586,2849.7060917217927,-2474.6604049288176,-3578.5478918670938,-9675.529956813732,-1396.358899551934,-2555.963252181291,-3989.948260334547,-4076.1593556642815,-4639.43958658121,-4513.202254989114,1568.1603547411187,-2471.022942781072,-5.8655908134428225,-7226.31666309003,-4962.967481781969,-5155.001580747956,-4697.186819237127,-2415.5295729418676,-1930.4360436018692,-2242.657906215591,-2429.109357960656,-3140.122272644933,-3190.8778832481335,-3050.3875530314886,-2500.6941329248275,4105.437865756833,-2788.1875821025574,-2152.685075769048,3041.5754496427226,-3423.1217125396583,-1565.2242660787997,972.5168330054466,-2684.898902891405,-1835.278749667135,-407.799954102381,-1258.8211543244538,-1464.970725637861,-2330.6962019975454,-932.2127517079908,-1624.9048012501808,-1177.0951444752623,-1072.9521742937566,-1755.8538034059297,-1326.0891646415937,-465.1797273503761,-857.8637436269296,-547.6495283713471,-1107.9602999328897,897.1150889682673,-622.915781532902,-782.6931691768837,-307.7654364845764,488.86433923807647,-79.56475992901441,-1483.63788250705,-35.25161691555365,-92.08751669327945,-423.5928277969538,296.83917777600084,208.24734276859797,-364.5971597720283,-232.80924161928294,-212.49900147723903,-202.59431220423195,-55.54983832305272,-85.22226530033352,-123.54055304464524,-68.66028111861493,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-90535.60281809626
Frank Magri,Centre-Forward,-459.6680384169061,655.6559253210579,3163.4007248305193,3445.284441495675,152.64260441617063,-1495.9503482395226,1568.3750599816938,-1004.4264789192339,1034.014308692128,-699.7470235894497,-4001.838607916774,-347.8131517870173,-338.34929233700467,-199.13147361792184,-2471.022942781072,-2712.835751217565,3224.4735714997532,-730.2865063282784,-2860.298682734759,622.0996499416874,9.54357701931596,-1930.4360436018692,-783.1830084950873,-1097.3196713567443,-3140.122272644933,-1823.6936007264915,-1668.6754574812178,-78.46652804539043,750.6992799335426,-1542.853083206751,-1042.5633044073502,-903.4155781246354,3063.7548423620074,-2441.6511027633014,-1515.1641449143624,-723.0345244493147,-1007.5052935664334,-454.0705042282604,-971.5914747624734,-349.3013998336532,2508.3889672673317,-932.2127517079908,-1624.9048012501808,-428.1145148315554,-766.8444988828495,-1123.835450849169,-637.0176347333776,311.9440524584874,-1125.4456252195139,-998.1858781511736,-592.5703463654949,225.6087803357493,-277.22338885025584,-115.17106693593789,-457.5604389894945,-664.3980287805196,147.91569463313408,-320.26319752913236,-202.85611173937522,-157.96372510862292,9.921994164613343,106.55432841384042,-192.26447673218192,-143.46401855418304,-273.9017367217543,-9.773855881898827,-202.59431220423195,-55.54983832305272,-85.22226530033352,-123.54055304464524,-87.40981942408285,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-29566.10896832376
Fábio Silva,Centre-Forward,5617.4133591386935,2976.912446203575,-1106.7338132533866,616.287280069722,4093.597118433653,4751.842282643191,-947.7435451753249,2522.9653067750683,-760.9744717445813,5222.615202551725,-3955.388140574581,5016.719891705722,4880.216910978132,-1082.7773877974432,-2471.022942781072,4783.38930836308,1264.9504025141687,8932.197336626608,1270.1665336889944,5561.437085607729,187.85777922234413,4596.276294290164,1843.8718074018193,1566.2597018510794,1835.0226391049193,2637.6445843441293,1914.408451318637,5734.879723665259,-4630.974424646279,1245.9945974190687,1455.2106811564697,-1127.1228119784005,1333.9210943882297,1414.6269786485054,-271.32365595445765,-69.07973163528463,70.77855056474354,1951.998102317469,1134.7595086920494,-163.35651219961858,1471.442145282001,672.3231360803087,1514.3670596685356,-303.28440989093764,1281.7222519439906,140.20125426435183,1430.1969549912706,-465.1797273503761,212.4637827434075,353.42317118830545,711.0630655990924,-54.18551492779979,1191.96928005099,-782.6931691768837,-83.07293272719924,-204.89505402311022,72.08887644575141,338.71127438143657,244.08920779081558,369.0459422141249,226.6794051453969,-1243.8542799627821,-370.26972984363965,243.5189785770461,424.6706800202583,348.89370940216463,159.2722580221949,348.22741427741806,-37.67192473983309,198.3449246129626,81.33602532512847,-53.324865344773634,-39.47744182524837,54.708841269900006,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,78224.64042856009
Gabriel Charpentier,Centre-Forward,-6199.133802774972,-5921.23755051274,3925.9247494883602,6274.281602921631,-5101.963414273806,-3578.5478918670938,9981.646645975474,-4793.106545035336,-760.9744717445813,-7938.189744428663,-3936.8079536377045,-6356.090160498888,-6183.143440049959,684.5144405615972,4026.8522030506356,-5628.034385498927,-6573.142273428169,-4663.68700877009,-3778.179841940038,-4317.237785724355,-3949.0317118879093,-1930.4360436018692,-3702.132803936094,-3760.8990445645677,-652.5498167700068,-3982.4056257606635,-3823.209572576555,-1774.0258514609964,130.77420285745177,-3137.6368076865383,-3244.304817608051,-849.2095945369922,-2125.746401559325,-2091.080368089501,8684.327864556855,-2030.944110077375,-1588.3989469704345,-2397.4336095151957,-1737.5372869277542,-1650.9156132718956,-1293.7493800122145,-397.3674557785576,467.9431060289635,-1426.7553543564982,-1602.7539201972497,-1123.835450849169,1430.1969549912706,-1242.3035071592396,-724.0728028306374,-547.6495283713471,-562.2532902732951,-501.85638734947855,-882.1850760448865,-782.6931691768837,-607.3554414944126,1119.5546967482462,-155.3915781163972,-149.4179640708366,-482.1969364457444,-421.46855876999683,-206.83541681617024,-10.071869582322439,-58.7605368985886,-309.31387446756696,-314.9942318242256,-228.09324344611136,-202.59431220423195,-199.755999966078,-85.22226530033352,-123.54055304464524,-87.40981942408285,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-98334.93889856344
Gabriel Jesus,Centre-Forward,-3329.400920595939,-2632.790812595841,3697.167542091006,1956.3385670609644,-2474.6604049288176,-3578.5478918670938,1961.518592037478,-2833.4444418718354,136.51991847377337,-3989.948260334547,-3918.227766700827,-3638.060085129232,-3539.069897036956,684.5144405615972,-2471.022942781072,-3753.9781206037655,-2000.9215457951384,-4706.4413620575015,811.2259540863549,-4697.186819237127,-1987.5754876545993,-1930.4360436018692,-783.1830084950873,1566.2597018510794,1835.0226391049193,-1319.9941282185182,-942.6911360903973,-1774.0258514609964,3642.1072737760946,-1084.1166480772017,-950.0531567938755,4724.440953180662,901.4626573947854,-1740.5096334157001,3708.9659087172367,-723.0345244493147,-898.5877335531832,-500.3410543541398,-1067.3347012831334,-535.2462874676878,780.1442639584474,137.47784015087552,-1624.9048012501808,-552.9446197721733,-343.00310216005494,140.20125426435183,-1050.460552678307,1089.067832267351,-590.2818620343454,-727.8640682832777,-380.3509537200968,505.40307559929835,-277.22338885025584,-115.17106693593789,-457.5604389894945,236.58819623400873,147.91569463313408,-385.34709598943545,-370.46060656319673,-125.02562090095118,-206.83541681617024,333.6685034589997,430.75390915792013,77.66912266366221,-27.346766106926314,-243.6874854149837,-202.59431220423195,59.81509099136751,-85.22226530033352,-16.245393825442637,-40.53597366041304,-53.324865344773634,-39.47744182524837,13.604844125319048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-42212.77867210564
Gaëtan Laborde,Centre-Forward,7811.914974922658,4137.540706644832,9339.845324559026,4189.757378713032,5407.2486231061475,6834.439826270762,519.992307832936,4482.627409938569,-1658.468861962936,1932.413965806628,-3806.7466450795646,2298.6898163360675,2236.143367965129,-1966.4233019769647,4026.8522030506356,1659.9622002044782,1264.9504025141687,-773.0408596156892,4023.8100113048295,-1277.6455176221748,3219.1992166738232,11122.988632182198,3303.346705122323,2898.0493884549915,6810.167550854771,1828.1275749563151,1492.8691679304188,-1289.580330485109,3163.292990081685,1013.9279302358849,770.635588816756,3249.983296769608,3496.2132793554515,3342.766019354409,1345.6689796934186,1892.7846468068058,401.1618159382691,1905.7275521915897,2187.9350004193107,673.3954821535373,1817.0910859437781,1207.168432009742,2560.7910133081073,820.1865345746228,728.3737617781201,-1123.835450849169,1568.0112609729135,311.9440524584874,1282.7913091137445,1164.3886007919928,620.1118973224933,-333.97981019134886,154.89210200305178,1887.395239786899,66.72206977771886,939.3574517453404,-307.04521449116294,350.91450534274327,467.56186755591096,204.35542117576622,9.921994164613343,658.9942136588223,653.2604755472423,132.9524079681235,137.02321430295902,83.79159593133512,38.65006794671929,30.973858662762446,-85.22226530033352,91.04976539375997,118.83510193606432,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,119555.16323913058
George Hirst,Centre-Forward,-6536.749435972505,-6308.113637326492,-5148.111143939941,4338.6519661565035,-3788.311909601312,-3578.5478918670938,3429.254445045739,-5838.259666722537,2829.0030891288375,-7280.149497079644,-3778.8763646742495,-6141.508838759179,-5974.400791917354,3335.452183100159,-2471.022942781072,-7918.547598148569,-694.5727664714155,-3381.0564101477603,-4237.120421542677,-3937.288752211582,-4911.928403784262,-1930.4360436018692,-3410.237824391994,-2429.109357960656,-1896.3360447074701,-3640.609555130253,-3659.2776290366924,-2985.139653900715,-7417.561556063435,-3259.0670405149476,-3114.7906109491864,-755.581077431063,-3423.1217125396583,-2616.936470100202,3833.349957613227,-2684.898902891405,-1853.4316763360098,-2166.0808588857985,-2216.253419531055,-1371.9982818208437,-2330.6962019975454,-932.2127517079908,-578.4808476106085,-1801.2456691783514,-1567.4338038036835,-1123.835450849169,878.9397310646976,-465.1797273503761,-1259.236566015806,-1088.2931481071387,-713.8385707342936,897.1150889682673,-1055.0312723862096,-782.6931691768837,-832.0479452517898,-547.2698195286308,1512.7984220060255,973.2792843693918,-593.9332663282921,-421.46855876999683,-423.5928277969538,-359.95046357081105,-58.7605368985886,-254.03058916310565,-314.9942318242256,-290.4702113216007,-202.59431220423195,-113.23230298026284,-85.22226530033352,-123.54055304464524,-87.40981942408285,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-129349.07204524393
George Ilenikhena,Centre-Forward,-290.8602218181401,849.0939687279335,1562.1002730490547,1211.8656298436074,-2474.6604049288176,-1495.9503482395226,-9675.529956813732,302.0149231897658,-5248.446422836355,-4647.988507683566,-3769.5862712058106,-3423.4787633895226,-3330.3272489043507,9520.973582356804,-2471.022942781072,-4586.892016112726,-41.39837680955411,-5091.2305416442005,-4237.120421542677,-4317.237785724355,-26.11926342129018,-1930.4360436018692,-491.2880289509865,-1097.3196713567443,-3140.122272644933,-3046.9637482458556,-2792.7802131831327,-2258.471372436884,7419.933242496182,-2516.9933954524417,-2319.2033414733028,4532.452071791123,-3423.1217125396583,-1740.5096334157001,1594.437077485399,-2030.944110077375,-1686.4247509823595,-731.6938049835369,-1258.8211543244538,-1557.9431694548782,-2330.6962019975454,-397.3674557785576,467.9431060289635,-1426.7553543564982,-1120.0456628185116,-1755.8538034059297,878.9397310646976,-465.1797273503761,-590.2818620343454,-187.220448547486,-986.6920755640909,505.40307559929835,-190.80029067959433,-782.6931691768837,-607.3554414944126,-123.80629377180283,223.74251282051702,159.73055361560313,-370.46060656319673,-355.59235035465343,-206.83541681617024,726.5146440776534,430.75390915792013,-309.31387446756696,-273.9017367217543,-165.7162755706221,-202.59431220423195,-113.23230298026284,-85.22226530033352,-123.54055304464524,-106.15935772955078,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-70257.09159603457
Georges Mikautadze,Centre-Forward,4942.182092743626,2203.1602725760686,5222.215591406688,7614.332889912871,4093.597118433653,5793.141054456975,-947.7435451753249,4090.694989305868,435.68471521322493,-1357.787270938469,-3760.296177737372,510.5121351718207,496.62130019341686,-199.13147361792184,4026.8522030506356,-2712.835751217565,5183.996740485338,1834.9746909163816,-1483.4769439268414,2901.793851018322,2398.953886539893,4596.276294290164,3303.346705122323,234.47001524716754,-1896.3360447074701,1396.385169949481,1750.4765077787742,163.75623244255328,920.1673345134267,1201.4701787153183,1677.2350354288092,1161.5742728331966,36.54578340789666,1589.9123459854056,5201.574495469123,-1376.989317263345,550.015814623044,2229.6214030727456,751.7866026094089,1975.0096955917797,434.4953232966704,2811.7043197980415,2560.7910133081073,445.6962197527693,999.1613207954609,140.20125426435183,603.3111191014114,-465.1797273503761,212.4637827434075,1795.1394904837498,-107.49744889029954,-54.18551492779979,1796.9309672456206,-782.6931691768837,-83.07293272719924,479.8544769879313,147.91569463313408,-678.2246390607992,802.7708572035541,270.2316295911097,443.4368161261805,149.5218750440057,163.74602949073358,188.23569327258483,178.11570940543032,-56.55658178851581,159.2722580221949,204.0212526343928,-37.67192473983309,-123.54055304464524,-21.786435354945116,-53.324865344773634,-39.47744182524837,13.604844125319048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,79177.21792414723
