Player,Position,TI,Dead,Def 3rd,90s,90s_stats_possession,MP_stats_playing_time,onGA,Starts,onxGA,Tkl+Int,Unnamed: 0,CrsPA,Att,Pass,onxG,Cmp,Carries,onG,Blocks_stats_defense,PKcon,Int_stats_misc,xG+/-90,PrgDist,G/Sh,TotDist,+/-90,PrgP,Off,Sh/90,Fld_stats_misc,Mn/MP,Mid 3rd,G/SoT,Att 3rd_stats_possession,npxG/Sh,1/3_stats_possession,Crs,PrgC,Def 3rd_stats_possession,+/-,PPA,PassLive,Tkl%,xG+/-,1/3,SCA,Att 3rd,SoT/90,xA,A-xAG,GCA90,PrgR,GCA,FK_stats_passing_types,KP,Ast,xAG,Won%,SCA90,Tkld,npxG+xAG,Succ,Sh_stats_defense,Gls,G+A,Sw,TB,npxG,xG,CPA,PassDead,G-xG,CK,FK,In,OG,Out,PKwon,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Hans Hateboer,Right-Back,-4788.945095641662,-2711.6589284157917,-1642.0728458430494,3756.039448094446,3663.8702130474703,4990.582224603201,1357.6347934648227,2631.4614633559618,908.9349732771107,2939.5781062557176,-4068.064230234874,489.71607266811503,4472.479002798229,342.4711006118626,2769.0386767639225,4788.511067837097,4124.264555267481,2473.5980564101365,871.4609089770797,-2103.897963370144,6063.7165946340665,1646.2568472426397,4144.812790114491,-2517.6230596570153,4077.185127960341,1012.1655262651404,3103.886094123873,1135.8505438202778,-1391.9828634502776,-733.4352722928073,112.80332698200944,339.7001476230236,-81.1495236097951,-278.8849388538317,-1051.2296717856593,427.92210725405675,-181.56949725929263,107.02186550298363,2413.6204047286797,693.5056475851952,-137.5058313336869,715.5718879556698,-1150.0454075575203,810.2996612468995,1472.3902699206344,164.80576793576077,817.3750345369284,-1406.1171114545975,81.14828147504369,-1946.5088450574244,-899.3935454601021,180.3873700641216,-657.4024912025308,1361.4148987368087,296.2226644055923,-722.7936715405262,152.06313725979024,551.3457626256377,-266.73584434273397,-507.64441679059775,-26.81523002906612,-196.69550447315277,177.2641180403052,-290.17915120563407,-369.1074396314155,392.31674612550205,-234.57458662196805,-107.82129739929918,-99.27625623741777,45.13899713406614,-73.81837170630328,-100.98962912040002,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,42169.80298240365
Henri Koudossou,Right-Back,-5629.072317931037,-6199.682992958917,-6212.359382178532,-6007.415706710565,-5860.0000797054745,-2787.1247963332466,-5056.350078840718,-7478.492492123693,-5427.419342353642,-3150.0034370722883,-3962.8224223011257,-2773.159620806654,-5293.3891051572,-3621.8913367739397,-4321.254277955359,-4765.476929833952,-4731.952187547451,-3631.376902626511,-3463.149341403707,-2103.897963370144,-827.738702102655,348.113062005282,-3736.6133237841213,-2517.6230596570153,-3744.9083194735795,-186.1894220187866,-3484.2259666739465,-1737.6256663740683,-2466.510050767265,-2937.037427473669,-3657.64787739166,-76.21477671029366,-81.1495236097951,-2015.6643102617834,-1357.0710538284025,-1587.9172365593358,-1445.5248130324094,-1532.6446835133172,-1768.1337461458859,52.83053905425307,-1075.4920379313378,-1502.7654887725475,294.8873173700326,170.83516833290616,-1928.1725058331886,-1189.9393674754174,-1250.4214104505327,-1406.1171114545975,-1010.0124281641482,-569.9383782100974,668.2186265509655,-546.0521292603679,-241.6280679585461,-875.8700347687821,-565.3792985609275,-722.7936715405262,-491.6249676395725,16.087837576614138,-107.19551155736175,-277.5176360777714,-452.7082671559165,-133.97623676969334,-297.9281141800216,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-209.51124621191892,-186.9879247811977,-106.11623887657652,-124.71840418249073,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-142713.39692123848
Hiroki Sekine,Right-Back,-5419.040512358693,-6020.809964007987,-6783.645199220467,-7185.763742635309,-7009.432701244625,-8836.452479283817,-5514.491855433971,-6756.352923875146,-3188.2565390856316,-6600.766311624825,-3905.4177997918086,-3860.7848519649096,-5563.359016795391,-3621.8913367739397,-5557.933281685467,-4960.721916162381,-4681.727896000297,-6683.864382144835,-3463.149341403707,-2103.897963370144,-3665.3967654648345,-7823.361755069666,-4058.690833246323,-2517.6230596570153,-3986.0920154165356,-6006.214776137992,-2781.494013522179,-300.8875612768952,-470.9595600357169,-2937.037427473669,-1503.1043320352774,-3403.5341713768325,-81.1495236097951,-2137.2388662603403,-1968.7538179138885,-1038.1428700647743,-1761.5136419756884,-1314.0224769778106,-1891.1265152892556,-1228.5196780076312,-1638.2837618899282,-1502.7654887725475,-1947.6482717175293,-1124.9218304665012,-1345.2188871325332,-1349.3211481120265,-1767.3705216973979,-1406.1171114545975,-1119.1284991280672,-156.96723815589942,-1225.9794146290744,-623.8849327594204,-1073.1769144465156,-875.8700347687821,-948.3135043238252,-722.7936715405262,-684.7313991093813,-646.0460400766224,-36.2886969860851,-584.3533436948732,-550.9912757236511,-259.41477217661213,-297.9281141800216,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-209.51124621191892,-186.9879247811977,-106.11623887657652,-124.71840418249073,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-182462.2446836229
Hugo Novoa,Right-Back,-9619.67662380557,-9777.143571977505,-7354.931016262402,-9626.627531336562,-9390.40027443286,-12293.211155255573,-6888.917185213731,-8922.771628620787,-8047.71623979493,-7412.710517401892,-3857.5806143673776,-3860.7848519649096,-7817.020887862028,-6925.526701262109,-5928.936982804499,-6926.18811186855,-6606.99240530789,-5327.20328013669,-6063.915491632178,-2103.897963370144,-5692.295382152106,3419.4921474345942,-5381.447663550985,-2517.6230596570153,-5299.203248883745,-2622.405525672925,-4626.165390545569,-3174.3637714712413,-1775.7425732063443,-3566.6380432396295,-2580.3761047134685,-2987.6192470435144,-81.1495236097951,-3283.513251389588,12405.791138095037,-2687.465969548459,-2235.4968853906075,-2079.2001998520846,-2985.7621606652447,-107.33823807848246,-2013.4782445289889,-1872.4883848939169,4791.517957344577,423.2553629042193,-2171.0698469584618,-1668.0847093852449,-1250.4214104505327,-1406.1171114545975,-1228.2445700919866,-156.96723815589942,-1225.9794146290744,-1194.658825085805,-1073.1769144465156,-1020.2109982207559,-948.3135043238252,-722.7936715405262,-684.7313991093813,-1526.2479612683496,371.425486798755,-277.5176360777714,-419.9472643000049,-384.853307583531,-416.72617223510326,-290.17915120563407,-369.1074396314155,-176.07135888059824,-234.57458662196805,-73.92464779509261,-70.03903338949112,-206.9530628836716,-124.71840418249073,-125.3136211508918,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-200519.4778520033
Héctor Bellerín,Right-Back,-6364.18363743424,-6467.992536385312,-6212.359382178532,-6933.260592080006,-6763.1257109148055,-10564.831817269695,-7347.0589618069835,-6034.213355626599,-6094.40400715688,-5382.850002959223,-3819.3108660278335,-3860.7848519649096,-5058.632660254425,-6925.526701262109,-3620.4695091749654,-4388.003289598993,-4162.743550013032,-3970.5421781285468,-5196.993441556021,-2103.897963370144,-3260.01704212738,3319.3857908476207,-3321.529474691121,-2517.6230596570153,-3462.634067925526,2397.789788907478,-2693.652519378208,-3174.3637714712413,-3387.533354181825,-3881.43835112261,1190.0750996602007,-2571.704322710197,-2647.301677495712,-2658.2726776827253,3536.3910588554877,-2504.2078473836054,-1998.5052636831479,-2516.444612923098,-1964.9221767752772,693.5056475851952,-1638.2837618899282,-1379.5245233987575,-259.9668490021482,675.6755574755324,-1490.957291807697,-1269.630257793722,-733.4722992036675,-15.842366968276671,844.9607782224783,-1258.2236116337608,-115.58745945456819,-935.2161467556302,-657.4024912025308,-587.1881078648349,-469.6457471202031,-103.71927125245216,473.90718970947165,-134.57735614088867,25.754765763781762,-584.3533436948732,71.46777853866867,-196.69550447315277,-179.13005612493993,-290.17915120563407,-177.01065224830828,-270.80270971494826,170.88917848930703,-175.6145966077124,-157.7507019332711,-206.9530628836716,-124.71840418249073,-52.34164505941641,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-154058.41075068415
Héctor Fort,Right-Back,-6679.231345792756,-7004.6116232381,-7354.931016262402,-8279.944061708286,-8076.762992673834,-6243.883472305001,-6430.775408620477,-8200.63206037224,-6904.313957275095,-5991.808157292025,-3809.743428942947,-6036.035314281422,-4988.205726783593,-1639.7101180810384,-3208.2431745982626,-3997.5133169421383,-4380.382146717369,-2274.715800618367,-3029.688316365628,-2103.897963370144,-3260.01704212738,8119.723937661058,-4265.371587981427,-2517.6230596570153,-3414.397328736934,5954.069533109501,-3484.2259666739465,-1737.6256663740683,833.8234531349096,-3566.6380432396295,-4734.919650069851,-2987.6192470435144,-81.1495236097951,-2519.3303279700895,-1662.9124358711458,-2320.9497252187516,-2235.4968853906075,-1860.5779933165775,-2297.002653462375,1174.0119789834018,-2201.075485848519,-1379.5245233987575,1635.7848861028017,1130.031907703896,-1345.2188871325332,-1269.630257793722,-733.4722992036675,-1406.1171114545975,-137.08386045279465,-845.2524715795626,-1225.9794146290744,-987.1046824216653,-1073.1769144465156,-803.6995530427953,-565.3792985609275,-722.7936715405262,-362.8873466597,-479.5213522835928,690.5061523694999,-584.3533436948732,-387.1862614440933,-447.5725752869904,-535.524230290185,-290.17915120563407,-369.1074396314155,-176.07135888059824,-234.57458662196805,-209.51124621191892,-186.9879247811977,-156.53465088012405,-73.81837170630328,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-149422.38139478234
Issa Kaboré,Right-Back,-6364.18363743424,-6825.738594287171,-8497.502650346272,-8953.285796522423,-8733.581633553347,-8836.452479283817,-5514.491855433971,-8200.63206037224,-6189.687530700199,-7006.738414513358,-3522.7203163963613,-2773.159620806654,-6514.122618651629,-3621.8913367739397,-4815.925879447402,-5767.73452631988,-5301.16082508187,-3631.376902626511,-3463.149341403707,-2103.897963370144,-4881.535935477197,687.1774735313218,-4563.336342724534,-2517.6230596570153,-4544.089850227772,379.360744900924,-4099.116425681743,-3174.3637714712413,11041.831732646286,-1363.0358880587678,-4330.942735315529,-2155.7893983768804,-81.1495236097951,-1963.5609291195449,477.9772384280563,-1038.1428700647743,-1287.5303985607698,-1204.7113737100572,-2616.783853235136,212.9993161869886,-1450.6865205703982,-1502.7654887725475,942.2171781375764,221.31920724716878,-1976.7519740582434,-950.8666965205035,-1250.4214104505327,-1406.1171114545975,-900.8963572002291,-982.9095182642955,6416.129923924881,-546.0521292603679,589.9207785294234,-875.8700347687821,-469.6457471202031,-722.7936715405262,-298.5185361697637,678.2217152298507,2232.7293692947655,259.44485225215664,-157.85924145271235,-133.97623676969334,-297.9281141800216,-290.17915120563407,-369.1074396314155,-176.07135888059824,-234.57458662196805,-6.131348586679484,-11.56458769363785,45.13899713406614,-124.71840418249073,-173.96160521187537,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,197.90278238238005,-5.023319509114325,-2.5146595190717593,,,,,-147539.44667878113
Iván Balliu,Right-Back,41.786432522245924,-1101.8016678574265,-8497.502650346272,-4239.893652823452,-4135.851147396753,669.633879638508,-5514.491855433971,-5312.073787378053,-2521.2718742823945,-5585.83605440349,-3474.883130971931,-4948.410083123166,-3661.8318130829157,-2961.164263876306,-4197.586377582348,-3515.909017332018,-3995.3292448558504,-4648.872729132619,-3029.688316365628,-2103.897963370144,-2854.637318789926,-3483.3972856627006,-1926.4343802291726,-690.6245627174638,-2648.5646547057186,-921.4046390144107,-1815.237577938499,-1737.6256663740683,-4692.316367352452,-1992.6365038247284,-3522.9889058068857,-2155.7893983768804,-81.1495236097951,-1998.296516547704,-133.70552565743006,-2320.9497252187516,-1761.5136419756884,-2079.2001998520846,-1263.8633926580708,-267.507015211218,-1825.8810032094584,-1502.7654887725475,-3612.2107708340704,-838.8456099523463,-762.2652684318778,-1189.9393674754174,-216.5231879568022,-1406.1171114545975,-1228.2445700919866,-432.2813315253648,-507.49050245733525,-1090.8817537537352,-657.4024912025308,-659.3585895908218,-661.112850001652,-722.7936715405262,-555.9937781295088,-737.2381310109005,-461.7295844137446,-661.0622705991485,-518.2302728677396,-447.5725752869904,-297.9281141800216,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-243.4078958161255,-216.22514762912436,-106.11623887657652,-22.918339230115826,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-133995.70236419106
Iñigo Lekue,Right-Back,-4683.929192855489,-4858.135275826946,-4498.501931052726,-6512.42200782117,-6352.61406036511,-7108.07314129794,-6430.775408620477,-6034.213355626599,-6332.6128160151775,-5788.8221058477575,-3436.613382632386,-6036.035314281422,-4659.546703919708,-4282.618409671573,-4486.14481178604,-4218.7909681143565,-4313.416424654496,-4309.707453630583,-4330.071391479863,-2103.897963370144,-3665.3967654648345,1622.3446982303585,-3166.518908639793,-2517.6230596570153,-3191.67460705134,379.360744900924,-1990.9205662264408,-300.8875612768952,-2236.2542249136245,-3251.8377353566493,-1907.081246789599,-3403.5341713768325,-81.1495236097951,-2276.181215972976,172.1358563853129,-2137.6916030538973,-1840.5108492115082,-1641.9557867810709,-1940.3236229466033,212.9993161869886,-2388.6727271680493,-1502.7654887725475,-988.2129423656345,406.4273499327984,-762.2652684318778,-1110.2484771571128,-1767.3705216973979,-1406.1171114545975,-1228.2445700919866,-294.6242848406321,-180.90463328836273,-1090.8817537537352,-657.4024912025308,-442.8471444128613,-565.3792985609275,-722.7936715405262,-620.3625886194451,864.5707706172886,167.56839490633485,-430.9354898863223,-485.46927001182803,-196.69550447315277,-416.72617223510326,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-175.61459660771231,-157.75070193327105,-156.53465088012405,-22.918339230115826,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-151651.91044763802
Jackson Tchatchoua,Right-Back,4767.502057899982,3191.1510269648807,8641.071860911785,11920.307982715878,11627.796233711571,8447.340900574956,15101.888091262408,10574.996714089975,10294.362042294088,2330.619951922917,-3340.939011783524,8103.0926907759085,1854.944642132291,-318.2559722857711,3304.9329117136353,1143.9379897064507,1613.0499779097497,2134.4327809081,1304.9219340151583,6097.010424460419,-1233.1184254401091,-2530.801289128694,-133.47883290215037,2963.3724311616384,362.36069514018163,-3495.2595476128386,468.6412698047451,1135.8505438202778,-1161.7270375966373,-1363.0358880587678,2805.9827586774873,-76.21477671029366,4229.986094918546,2534.69764282705,783.8186204707991,4276.342672715988,4005.2824862391562,4916.710409284133,445.7360984347664,-4271.7264435296065,1363.2720992225545,2440.9454031887276,1231.203723123087,-2286.054725494542,-567.9473955316594,1599.2417936652434,-216.5231879568022,-506.5275709046253,735.8447072585591,393.66094858303126,-768.7591977925132,1866.7647792102582,-241.6280679585461,-442.8471444128613,1445.0252816942852,515.3551290356219,345.16956872959906,95.38530795424724,-169.23897430722883,412.8627060607076,431.8388099536958,430.4971725614413,414.86023415046856,479.6016526870897,399.27970990101346,297.585395291152,170.88917848930703,265.04184824697313,222.33319508977533,599.7415291730891,27.98169324607163,117.9262991540261,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,134398.27583297782
Jake O'Brien,Right-Back,-1533.4521092703326,-2890.531957366721,-499.5012117591787,-2135.7007315292685,-2083.292894648273,-4515.504134319124,-4140.0665256542125,-2423.515514383866,-4093.450012747168,-4570.905797182157,-3254.8320780195486,-597.9091584901412,-3157.10545654195,-1639.7101180810384,-1600.560469749123,-3034.3047177218964,-3241.964871648531,-578.8894231081874,-1729.305241251392,-2103.897963370144,-4476.156212139743,2283.5026226867662,-1227.164493375406,15752.361909738498,-2000.6440098021706,2415.3413458118825,-1551.7130955065861,-300.8875612768952,-2005.9983990599846,-2937.037427473669,1055.4161280754267,-2987.6192470435144,4229.986094918546,-1789.8829919787497,2618.8669127272583,-2320.9497252187516,-1603.5192275040488,-2188.511303119838,-378.3154548258097,1174.0119789834018,-887.8947966118077,-1379.5245233987575,2075.044434480778,793.4716482754784,-665.1063319817686,-1269.630257793722,-1767.3705216973979,720.1854389362461,-1119.1284991280672,-707.59542489483,-1225.9794146290744,-857.3833432565779,-1073.1769144465156,-1020.2109982207559,-565.3792985609275,-722.7936715405262,-427.2561571496363,380.85620131372656,-798.5369536273083,-354.22656298204686,-223.38124716453555,-447.5725752869904,-179.13005612493993,479.6016526870897,15.086135134798983,-270.80270971494826,-234.57458662196805,-6.131348586679484,-11.56458769363785,-156.53465088012405,-124.71840418249073,312.51823539796044,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-57944.243412925556
