Player,Position,CPA,PrgC,Tkld,PrgR,Succ,1/3_stats_possession,SCA90,Att 3rd_stats_possession,xA,xAG,SCA,PassLive,PPA,SoT/90,GCA90,GCA,Ast,Unnamed: 0,Starts,90s,90s_stats_possession,onxG,KP,npxG+xAG,Sh/90,Fld_stats_misc,MP_stats_playing_time,A-xAG,Won%,onG,G+A,Att 3rd,Mn/MP,xG+/-90,+/-90,onGA,Tkl%,CrsPA,G-xG,onxGA,PKwon,Crs,Carries,npxG,Gls,Pass,PrgP,TB,Att,xG,Off,Cmp,Tkl+Int,Mid 3rd,Blocks_stats_defense,Def 3rd,TotDist,+/-,Int_stats_misc,xG+/-,PrgDist,1/3,Def 3rd_stats_possession,Dead,CK,FK_stats_passing_types,In,G/SoT,npxG/Sh,PassDead,Sh_stats_defense,Sw,Out,G/Sh,FK,PKcon,TI,PK,Str,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Julien Duranville,Left Winger,-5253.095258481185,-6665.496453853889,-5325.849025025056,-6828.739909276655,-3245.095967972233,-6086.386868870374,-4962.0495535215005,-6629.164455312379,-4133.7840595037505,-5556.434380000119,-6518.623312542185,-6727.793139516187,-6152.563711704304,-5430.164007804355,-807.9017586864077,-4362.831072001461,-4861.720574631153,-1354.570057865145,-5873.878342480713,-5545.289030210581,-5375.977246802968,-4338.777154696368,-4629.10795206418,-4244.398567051199,-4857.016790492488,-2875.3780617228163,-5326.355688746558,-658.2199913058246,-5554.092201876136,-3351.698860772791,-3293.2232237169796,-3455.2823251567565,-3704.343379649432,1667.4630137649879,-1734.4840021871119,-2790.975926406802,7732.005983109725,-2013.1720288652987,-160.166143778282,-2915.8482834264764,2451.216796923278,-1431.1269471650905,-2111.9727324766122,-1902.1948639120192,-1622.110419416315,-2107.8422802399496,-1509.1536407303056,-675.3405617526256,-1622.223441066126,-1345.25604080142,-1057.7592425880823,-1334.0727315426645,-1370.6518444632052,-723.733480521981,-1280.2509392890436,-1082.3418914777053,-921.7254427756017,-239.3783535600203,-766.1047630016071,-8.347524177499523,-628.936634792609,-524.899322935069,-558.9401219496409,-346.0470213873504,-223.50292445762517,-215.47098809835344,-181.09635132329547,-465.8181472948245,-430.77202298322334,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-179116.73422764646
Jérémy Sebas,Left Winger,-7218.6306447914185,-8253.037207952857,-8243.574944926211,-8908.769552576478,-5481.6845344110025,-7993.2806089027235,-7409.116389387846,-8135.725734682905,-6968.889635810265,-6378.298873118662,-7054.099121036836,-6973.911355093577,-5783.510999334202,2558.7747306949564,-7209.217529028516,-5417.422688743536,-4861.720574631153,-1214.6844042943496,-6430.752523001613,-6017.41773140138,-5833.690657472202,-4982.931582788364,-4629.10795206418,-3971.1479414719856,3560.028635801334,-4074.1364769470633,-3817.336418584209,194.3719413436197,1989.9119424913415,-3575.554319909492,-3293.2232237169796,-2570.2450980113417,-5127.250690751318,-1503.4885536438537,1229.060128601171,-3792.1613938647706,3362.277096982945,-2510.5038667914127,-1074.5446535506662,-2850.3437674424385,-893.4341596262414,-1986.5619102262638,-2525.873173260323,-1468.5088066178196,-1622.110419416315,-1890.8147958146799,-1684.8255016405105,-1062.0061382855013,-1793.3799839505562,-1057.2874717006057,-1057.7592425880823,-1466.126636417644,-1370.6518444632052,-1107.9701647263782,-1160.967826885597,-908.5003995571939,-1022.4013234598322,-51.479215819359204,-766.1047630016071,-161.52231209030484,-682.0990497640614,-496.8174976699462,-534.8677745146417,-346.0470213873504,-223.50292445762517,-215.47098809835344,-181.09635132329547,-465.8181472948245,146.22536559980975,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-39.24820396594793,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-195457.95945030928
Kamaldeen Sulemana,Left Winger,-928.917408598672,-116.89084319564276,4521.475954641346,-3803.242246295097,3464.6697313440745,905.5568445815725,-5064.0106716825985,-2570.672845579536,-5078.819251605922,-4460.615055842061,-3484.260397739165,-4512.729199319678,-3200.1420127434876,-2156.0087871079163,-1560.9977316678328,-2253.647838517311,-2710.7775325216126,-1168.0558531040845,-1418.884898313523,-1296.130719493402,-1256.5565507798756,-3404.7532339629724,-2604.8480913337553,-3060.312522874607,-1834.3209191715023,-2156.123012588268,-799.2978782595098,1046.963873993064,-2068.7622871783615,-2232.421565089288,-2012.7689210200983,969.9038105703177,-858.5287574456592,-5868.82904968119,-5015.004614402617,2965.840511476516,1761.355402966526,473.487160765273,-7.769725482884789,1734.9723514402485,-893.4341596262414,-976.6801592059486,-768.7486604992877,-1251.6657779707195,-1059.5733143455739,-371.6224048377907,-982.1380579996904,-1062.0061382855013,-834.0025198878299,-913.3031871501985,-521.5340709982905,-620.003468144627,-410.5379410763678,-723.733480521981,-325.9860400614732,-213.13443187514764,-461.7408155114447,-1366.773180003987,-262.83684219965147,-1233.745827479942,-476.5015469663015,-440.65384713970064,-237.9754894829838,-334.5593303635775,-223.50292445762517,-215.47098809835344,-181.09635132329547,-158.287719954552,-238.4395601222123,-82.45756774431756,-137.03691382143816,-79.14348968800009,-69.20485513007685,-56.554273804911105,-37.911263693057414,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-79421.09503981617
Kaoru Mitoma,Left Winger,13222.937372835004,17346.057451893015,17651.24259419655,16051.586167021382,10174.435430660382,14889.444271485465,-2056.157685930218,12648.670690918627,4686.544400116518,5675.713692619973,6689.779963659197,9023.772657436768,5288.07037176886,1118.1464335885235,-1749.271724913189,3019.3102451930645,1591.1085516974676,-1152.5130027073292,8604.850351062656,8913.652443757599,8641.495954942278,6676.263565676775,3973.9964560401213,6230.208746818657,-1183.278731502366,960.6488669947729,5236.779202389888,-3784.390411020453,1688.1517767166424,5378.664045558531,3109.0482897674283,9820.276082024466,3280.8379657598284,457.5720241170415,482.4614967006173,5218.507813256945,-325.0917228417569,1468.1508366175017,-769.7518169598716,4049.4652495429377,-893.4341596262414,1396.5419556917925,3120.353594411804,3446.5998427164436,2315.6493160788723,6790.284581196114,1696.8578208809358,1644.6528974446292,2111.6916655442024,2206.3563114419576,550.916272181293,1752.0759342392637,2126.905946445988,1197.449940500005,3968.2060064625944,1177.5975034889445,840.3194430792184,199.05296783485562,869.5159796047486,144.82726373530582,378.97935517635665,289.4736097534916,524.315512625327,-185.21934705452998,-223.50292445762517,-215.47098809835344,-181.09635132329547,76.88260683506809,338.5578284608208,-120.92020317776921,265.79643016372904,-79.14348968800009,-69.20485513007685,74.37811827464522,-37.911263693057414,-23.042099647479688,8.851161834514278,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,249709.19394648192
Kazeem Olaigbe,Left Winger,-5253.095258481185,-7459.266830903373,-6784.711984975633,-8246.941938799262,-5108.919773337874,-7675.464985563998,22975.296822619264,-7551.548912069844,-4763.807520905198,-4460.615055842061,-4912.195887058233,-4512.729199319678,-5045.405574593998,2951.6733571785294,2016.208139993933,-4362.831072001461,-2710.7775325216126,-1105.8844515170642,-5873.878342480713,-6076.4338190502285,-5890.904833805855,-4821.892975765364,-2351.8156087424527,-3697.8973158927724,1792.914126413681,-4313.888159991912,-7338.381382296358,1046.963873993064,-5554.092201876136,-3799.409779046192,-2652.996072368539,-3455.2823251567565,-3057.567329148574,683.6110139311097,18.59844137778806,-3792.1613938647706,-1020.5740981111851,-2510.5038667914127,-464.95898036907687,-3025.0224767332074,-893.4341596262414,-1936.067822675248,-2322.8276740079364,-1757.6328448139527,-1622.110419416315,-1890.8147958146799,-1333.4817798201004,-675.3405617526256,-1581.6863651198137,-1249.2665177678152,-1057.7592425880823,-1226.4732534963848,-1370.6518444632052,-1107.9701647263782,-1160.967826885597,-734.6589076366822,-874.2081628836911,-114.11226173291291,-766.1047630016071,-74.94525805263225,-649.5506324346007,-581.0629734653146,-550.9160061379745,-323.0716393398046,-182.73911812306764,-215.47098809835344,-144.32296148574173,-465.8181472948245,-238.4395601222123,-82.45756774431756,-137.03691382143816,-79.14348968800009,-48.111099704207916,-154.75356786457832,-37.911263693057414,-23.042099647479688,-39.24820396594793,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-145892.54862747228
Keane Lewis-Potter,Left Winger,5360.795827594074,8019.255521561572,7803.917614530146,2625.940287540716,5328.493536709716,10440.02554474332,-5828.71905789083,4470.195174335776,7206.638245722308,470.57190286919825,3476.9251126912927,4593.644777043751,7871.439358359574,-3465.6708753864914,-2502.3676978946132,1964.7186284509894,-559.8344904120725,-1098.1130263186867,9161.724531583555,9444.797232597248,9156.423541945167,7900.156979051568,431.54169976188007,36.5279003564807,-5229.040897731994,1440.1522330844716,5236.779202389888,-1226.6146130721206,1069.543436878509,5826.374963831932,-1372.5417696716577,1854.9410377157326,3539.5483859601713,-159.82394619537365,288.0651774027812,6219.693280714913,2929.2409010604706,4452.1418641741875,-2446.1124182092426,5949.096213080052,2451.216796923278,1194.5656054877293,2675.2153845123416,-95.16962518618685,-1059.5733143455739,930.5425017138285,1916.447647018692,-288.6749852197498,2773.797239333971,-145.38700288136,3232.0421301302517,2383.0001464197217,2538.3833336117755,1581.6866247044024,1463.2606459902213,2742.170930773548,1798.476100625689,73.7868760077482,1372.783900406704,-181.50163225284464,1431.378182162252,907.2737655861928,2578.489160411933,1020.9882104416232,-121.5934086212314,93.7060562491611,-107.54957164818799,-339.1879713311829,-46.10709726120126,-120.92020317776921,1071.4631181340635,230.36408605614315,-69.20485513007685,-89.28737182480018,17.998276702764628,-23.042099647479688,300.65398102398495,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,154750.6162781739
Keita Baldé,Left Winger,-7218.6306447914185,-6863.93904811626,-6784.711984975633,-7679.6611269902205,-6227.214056557258,-4815.124375515475,645.8119453388712,-6875.133643781037,-6023.854443708094,-6378.298873118662,-4733.703950893349,-4512.729199319678,-4676.3528622238955,-4513.400546009352,-7209.217529028516,-5417.422688743536,-4861.720574631153,-1082.5701759219317,-4203.2558009180175,-4364.967277233587,-4231.693720129887,-4725.269811551566,-4376.075469472876,-4153.315025191462,-113.7094231887877,-477.8612312743231,-6835.3749589089075,194.3719413436197,-2068.7622871783615,-3351.698860772791,-2652.996072368539,-3455.2823251567565,1081.7993940569133,-2355.6052682834493,-4131.555914816668,-1289.1977252198494,1170.8514994358798,-1515.8401909391844,754.212365994102,-2151.628930279362,-893.4341596262414,-1835.0796475732166,-1705.8817339718396,-1613.0708257158858,-1059.5733143455739,-1673.7873113894102,-894.302127544588,-1062.0061382855013,-1351.9762680907104,-1153.2769947342106,-1057.7592425880823,-996.6016413066056,-1439.2314089908364,-1107.9701647263782,-1041.684714482151,-1082.3418914777053,-708.2231440831816,-615.1766290413425,-640.2877828011182,-321.3568733906234,-550.2779595797457,-300.24472081408675,-574.9883535729738,-323.0716393398046,-203.1210212903464,-176.8238575549141,-181.09635132329547,438.68310958832984,-302.5503810758826,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,8.911922234867061,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-173475.56174331278
Keito Nakamura,Left Winger,2609.0462867597475,4447.288824838893,4156.760214653702,4989.610336745059,109.78688168592086,3130.2662079526463,-7001.271916743455,4408.702877218611,591.3919010071074,-625.2474212888591,978.0380063829236,1394.1079745376812,490.38511095753336,3999.403027801391,-2690.6416911399697,910.1270117089144,-559.8344904120725,-1074.7987507235541,7491.101990020858,7261.201989589808,7039.499017599966,3068.9987683615936,-833.6207131946348,3862.036658465473,3234.5075419667673,-2875.3780617228163,3224.7535088400887,-89.8253695395284,-786.2815826358901,1349.265781097921,3749.2754411158685,1854.9410377157326,3539.5483859601713,-1865.1763054878286,-808.0583206284248,3967.0259789344846,-49.523234527455166,473.487160765273,2735.365803834268,5272.216214578321,-893.4341596262414,83.69567936538243,1269.5157743035134,3229.7568140693447,3440.7235262203544,1581.6249549896381,1082.0063076952183,97.99059131312602,751.4475615679428,2062.372026891551,14.691100591501204,597.8269879246283,549.5759623104694,428.9765720912105,866.8450839729899,134.5485519658754,449.1155360239001,-615.1766290413425,366.24805880279297,-974.0146653669243,104.4877023645716,36.73718236738661,572.4602074953254,-127.78089193566554,-223.50292445762517,-60.88246592459617,-181.09635132329547,167.3327325233835,82.11454464613945,-82.45756774431756,-2.7591324930491012,230.36408605614315,-69.20485513007685,58.01156926470067,17.998276702764628,-23.042099647479688,-13.595208872368085,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,86065.65591832428
Kenan Yıldız,Left Winger,5753.902904856121,9209.911087135799,5250.907434616635,8015.107999726618,12038.259236026024,5672.791194662445,5183.081703507716,8866.894418213022,4686.54440011652,4305.9395374224,10081.126750791984,8039.299795127209,8609.54478309978,463.3153894492363,-2314.093704649257,910.1270117089144,-559.8344904120725,-1051.4844751284215,6377.35362897906,6198.912411910513,6009.643843594192,3230.037375384593,4986.1263864053335,2495.7835305694043,537.3327644803484,5995.434210936609,4733.772779002438,-5205.376965436194,-2717.5466435939647,2468.543076781424,1188.3668357221056,9820.276082024466,1857.9306546579421,1635.8888160809743,2025.4165017744497,-1289.1977252198494,3007.974754864557,2960.1463503958444,1668.5908757664865,162.8639678233274,-893.4341596262414,2456.917794263123,3245.304670874811,844.4834989512457,1190.5751059373902,2883.7898615412573,2136.0374731564484,1257.9873209117534,2048.6339918499384,478.5448968370711,550.916272181293,1874.3480683827634,2264.0650755012502,3502.8700457263885,1463.2606459902213,829.9145196479215,1270.1447009142635,1013.2825647110536,-137.01986199916257,617.6711742487482,772.272731240673,935.3555908513156,428.0261228853298,216.84983877752106,367.5722673934585,16.411795162282463,296.9577165649031,40.70255655974198,-110.21791821487157,109.85560942294066,-137.03691382143816,-27.55889373064289,226.1077208320883,8.911922234867061,-37.911263693057414,-23.042099647479688,2.4379130611193163,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,183271.2562403702
Kevin Schade,Left Winger,4967.688750332027,1272.207316640955,6345.054654579569,2815.0338914770637,1600.8459259784338,-365.70564877332697,-5624.796821568638,3701.541460371222,-2558.725406000131,2388.2557201457994,85.5783255585059,-1067.0741812362185,-3569.1947251135894,2165.8761042113847,510.016194031084,3019.3102451930645,-559.8344904120725,-981.5416483430239,3592.9827263745665,4251.381519498472,4121.576024583607,4453.930788759387,-327.55574801202886,3679.8695747459965,351.32071086059517,2638.910648308718,5236.779202389888,-3215.9957892541574,2819.752398371764,3140.109454191526,2468.821138418987,5395.089946297391,305.6681334558843,1379.5063308867796,931.1003286692617,2214.95141088304,2627.4277948114736,-1515.8401909391844,1668.5908757664865,1647.6329967948643,-893.4341596262414,-320.2570210427437,20.005009673443848,2290.103689931912,2315.6493160788723,279.46004843801893,-411.20451004152426,-675.3405617526256,44.300792282271374,1438.4401271731194,-521.5340709982905,-311.87769010300826,755.3146558933631,236.8582299890119,270.4295219557584,1003.756011568433,-210.70203544322317,324.319059661963,-262.83684219965147,417.87797262335005,-98.39743232239994,177.14630869300052,251.4955750286684,228.33752980129395,-223.50292445762517,-215.47098809835344,-181.09635132329547,239.6928330740359,274.44700750715054,109.85560942294066,131.51864883533995,75.61029818407152,-69.20485513007685,123.47776530447884,-37.911263693057414,-23.042099647479688,114.66976659553113,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,68655.15231008701
Khvicha Kvaratskhelia,Left Winger,14009.151527359098,11194.33702975951,13274.653714344815,6785.99957414036,5328.493536709716,15207.259894824192,10204.666772941777,9543.309686501829,11261.444414791229,14477.356096756484,10616.602559286634,9516.009088591549,6764.281221249268,6291.311682288899,6252.372988014445,8292.26832890344,8043.937678026089,-942.6845223511364,5820.479448458161,-1266.6226756689766,-1227.9494626130481,5935.485973370979,6757.353764544455,7808.2423267235745,6791.988067444544,6954.440943116006,3224.7535088400887,-4389.184688367843,7617.739034189479,4259.386749875028,5029.729743812751,-800.1706437205121,10266.01931116909,7049.510538988645,6530.047517475988,-1289.1977252198494,298.2179531072585,473.487160765273,1438.119445142412,-142.8237734355181,-893.4341596262414,1497.530130793824,2690.8342690702175,2376.627262938882,2315.6493160788723,1581.6249549896381,2048.2015427013457,3577.9807801090083,1809.9156557216545,1929.499829982964,2159.5917869506684,1688.494424484644,823.8942204209944,2542.2783352153956,747.5619715695435,-39.292939954636125,1263.4195794467794,1514.3469320194833,-11.202881798673685,1270.328966225049,963.9930639898375,991.5192413815611,18.796216490341944,676.3574797284366,877.1198465754271,518.8244922269936,738.2383946155478,-40.70255655974198,-78.16250773803638,340.63142202365054,-137.03691382143816,281.9486820135004,247.20147625795724,-23.82117578502202,185.72689789023073,-23.042099647479688,8.851161834514278,73.34331703595264,-6.397909770482905,-2.9361709241094935,,,,,279764.1261252932
