Player,Position,Def 3rd_stats_possession,Sh_stats_defense,PrgDist,TotDist,Carries,Cmp,SCA90,Att,PKcon,90s,90s_stats_possession,Int_stats_misc,Blocks_stats_defense,Unnamed: 0,Starts,MP_stats_playing_time,onxG,onxGA,onGA,FK_stats_passing_types,onG,G/SoT,Tkl+Int,Tkl%,Def 3rd,xG+/-90,1/3,Sh/90,+/-90,Att 3rd_stats_possession,Sw,xG+/-,+/-,G/Sh,GCA90,Mn/MP,SCA,PrgP,Att 3rd,PassLive,OG,Mid 3rd,KP,Tkld,Off,Won%,Pass,GCA,SoT/90,Fld_stats_misc,1/3_stats_possession,npxG+xAG,PrgR,Ast,xAG,Succ,PrgC,PPA,npxG/Sh,G+A,xA,CPA,Gls,npxG,TB,Dead,xG,CrsPA,G-xG,Crs,TI,A-xAG,PKwon,PassDead,FK,CK,In,Out,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Isak Hien,Centre-Back,3819.000890610357,2112.8891612120638,1875.296461526294,3542.988000317835,2465.5693402737484,2935.0867567007585,-8149.279825298571,2480.8545403291164,-3381.970775808788,4062.6218952354066,3955.007555254949,2216.438842178184,2189.055188897164,-2620.36364588088,3843.1177071756197,4436.272564445602,4655.353855867087,126.92245424754323,-1392.2135125031205,535.7265855135377,7364.013522259475,-3835.0530435657797,4347.719958229242,-453.31367041893236,3755.9412228294273,3380.140592898043,-1380.3750213386259,-2462.3213011435564,5220.357541122894,-1362.5691921058828,-2010.350267731007,3372.113843392949,6196.481850059123,-1360.2253979247598,-825.3169001485495,-147.81825221846233,-2146.3939361176026,-644.5722954503693,-1945.4808355926887,-1721.6328901478346,-749.1716982569844,4652.802137232727,-1353.5200233115363,-120.13836360060976,-1578.9879495046737,-124.4677622580131,685.4550865297433,-321.7593364196254,-302.6503010628235,746.620609927328,-197.32375404377004,-238.19197801906697,-546.5830464421878,-518.4743665841581,-531.9167579006869,380.788574687697,-438.01008947328694,-600.4657980857322,609.704323679599,-509.1656717201817,-404.71421172602464,264.73094059924256,-316.96753712788774,61.97245188540339,-263.3759553080059,-178.77606946059925,37.73449670082812,-134.8459168109971,-246.53140043552992,-80.32690514274235,-86.93947170179447,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,40504.67649171113
Ismaël Doukouré,Centre-Back,5035.660513567273,-426.32113981148854,2157.278451483902,4506.74633562451,6343.09772752432,5529.324518941713,-421.5144737223394,5242.175447721772,-3381.970775808788,6086.858390980749,5925.62427537966,2216.438842178184,2605.3848439818116,-2585.3569413938494,5623.256827229274,4436.272564445602,5452.432761049778,6413.2774500742935,1158.5365178000247,3679.465086292259,5344.951398795204,9998.124505344329,1996.418864646268,-357.370527485752,187.991871370871,-22.71060725007004,2369.7301680469104,-3964.1839258845143,2601.581758491143,75.2330790724871,-1503.0889168528176,-370.68773522720613,3240.8855348375523,7369.067206228145,2009.3158286317012,1048.894795127026,1407.4624869685474,2488.895943746317,1065.2062369785065,1348.5253915414787,3870.7204409944193,2173.68613031744,2457.3514950513827,1183.7633426780076,2962.6947038409244,240.77541468321462,1678.267258122645,2212.8738878923914,-856.6773139529392,746.620609927328,-567.4194586327766,446.27993849742774,-76.06845274089669,776.1211377088014,1061.5922645865949,1791.8442641981007,92.33021860550377,-441.97709521874583,1360.535366758561,526.986470230388,-81.84460641595423,-302.350600579135,227.36068064025704,-140.93722806158644,412.9269709403122,415.51128882800054,-104.06754537490514,-134.8459168109971,232.29157306581308,-80.32690514274235,-30.624832472144046,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,123874.43801410512
Issa Diop,Centre-Back,219.7161726961499,-3811.9348745095585,-1841.3533760352602,-1417.7295374673317,-883.2051759881099,-1247.4598395652702,-5652.617173250866,-1295.9934776335647,-3381.970775808788,-125.453613203229,-122.13048638237902,-4091.8870932520313,-4055.8896373725497,-2567.853589150334,-310.5402396162394,1828.0198613334899,-1757.5082449209112,-614.9455266264205,-1027.8206510312425,-1036.1426648758231,-712.2349715976105,-3835.0530435657797,-1026.6825413889856,2113.1654030436525,1377.3083218570564,-892.8133804832916,-833.4846812199019,-1523.6571606804575,422.16522582574913,-1841.8366158320061,-2010.350267731007,-882.2937064055006,74.17519710015526,-1360.2253979247598,-2006.413870473654,-1344.5312995639506,-1702.1618832318336,-1631.0345189011778,-1945.4808355926887,-1485.466868479426,3870.7204409944193,48.729552961479776,-506.6596858975542,-772.0892167399184,-1578.9879495046737,147.3411136052261,-1300.1692566560603,-1166.6370778569644,-25.636794617765617,-862.0325835105888,-814.1499283587809,-580.4279362773143,-358.3772089616714,-518.4743665841581,-531.9167579006869,-559.9152183192388,-362.247188319174,-441.97709521874583,140.43492175524796,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-140.93722806158644,-263.3759553080059,-236.28774929497988,-104.06754537490514,-134.8459168109971,-136.03379116598921,-80.32690514274235,-96.32524490673622,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-63281.024762847315
Ivan Ordets,Centre-Back,1689.8465504357557,-426.32113981148854,-554.413015852794,-909.4714793719073,-2469.466788954253,-1962.1988148765538,-3037.0658234866023,-1227.5309757973832,-3381.970775808788,1828.9816240681341,1780.5339330483737,8524.7647776084,1356.395878727869,-2515.3435324197876,1469.5988804374144,523.8935097774336,1177.1913605244438,5241.906953957508,5895.643716934437,-3955.3284155989218,-1000.6724178067922,-376.75865633825237,1828.4687865331982,4775.587619439416,-604.8857622865861,-2722.930919249743,-2161.646935793946,72.07187810681029,-3485.1879551487427,-563.7901525623439,-2010.350267731007,-2740.231180684571,-4148.105253216375,-1360.2253979247598,-589.0975060835289,831.3106047005735,-591.5817510174118,-644.5722954503693,-1945.4808355926887,-540.8027818057911,-749.1716982569844,-1367.908165275827,-506.6596858975542,-1424.0400698792268,691.8533771681255,580.5365095122627,933.6581294279687,-321.7593364196254,-1226.0286558796831,746.620609927328,-814.1499283587809,-466.34928352456524,-264.27429022141314,-518.4743665841581,-531.9167579006869,-559.9152183192388,-665.2987929356258,-600.4657980857322,-328.8344801691032,-509.1656717201817,25.7785953540692,-302.350600579135,-316.96753712788774,-73.30066807925652,-263.3759553080059,-322.55526904655085,-56.80019801632741,-134.8459168109971,-172.86632758916943,-100.68372356932774,-105.71101811167796,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-18796.204280964128
Iñigo Martínez,Centre-Back,6759.26164608957,-4658.338308184076,14687.455599224224,15572.505109245947,14803.159663343751,14437.089896432337,8495.137855019468,13206.64649466422,-3381.970775808788,5319.044547766998,5178.148967746148,275.41547743042565,-1974.2413619493116,-2462.8334756892414,4436.497413860171,3132.1462128895464,13097.144078938296,1532.5670495876864,65.35793338439119,12886.127838572802,11979.012661606383,-3835.0530435657797,-354.8822289367071,4559.715547839762,980.8695050283279,7618.603990093392,11119.975609946494,-960.4586764025981,6667.905762022198,2524.822133672673,12700.228907736491,8649.733335547988,8729.850120249042,-1360.2253979247598,6261.264921802077,1375.2710807667047,4961.318910054697,8871.886801369197,-1945.4808355926887,4182.517651562383,-749.1716982569844,-1367.908165275827,3727.6420011723553,-1424.0400698792268,-65.09373172280768,283.2455515368451,189.04900073329233,5592.384853641747,-394.98813654450953,2355.273803365245,4243.8247010243085,1701.1451187776681,206.24030347987798,3365.3121462947197,3363.327519290446,-89.5633218157709,3653.1865728488124,350.4664191161861,-516.5422409388436,1045.062541205673,1209.6338148243274,-302.350600579135,-316.96753712788774,-276.2103480262463,751.0784340644711,492.19352860717476,-198.6022400920606,20.62798727420352,-62.36871831962874,-39.613268289571565,-68.167925291911,221.46665148244637,510.2268469134288,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,241539.0566525361
Jack Stephens,Centre-Back,-4621.575243653242,-4658.338308184076,-4264.702357400267,-2703.2360294338296,-2962.970401877053,-1843.075652324673,1599.5933874591374,-2300.1101712308937,-3381.970775808788,-3615.5165369020933,-3519.745521080153,-4091.8870932520313,-4888.548947541844,-2410.3234189586947,-2684.0590663544444,-3388.485544890735,-4076.283241816008,-653.9912098303139,-1392.2135125031205,-1709.800915042692,-4461.921772316972,-376.75865633825237,-2706.183322519682,-6209.902246409775,-604.8857622865861,-4810.733977894702,-911.6118726654338,-2837.786957328796,-3769.3590955832515,820.7601826464567,-2010.350267731007,-2578.6714003124775,-2459.1930730897625,-1360.2253979247598,-2006.413870473654,-800.5708234978197,-813.6977774602963,-470.49072660610886,-1945.4808355926887,-304.63676013738234,-749.1716982569844,-1722.0675948351536,-930.0898546045452,531.8124895386987,-822.0408406137407,-1763.8150448081728,-1548.372299554286,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,172.77195054523648,-808.5852417828125,-546.5830464421878,-518.4743665841581,-531.9167579006869,-795.0911665709729,16.567317451390817,191.97771624919972,421.99656290985877,-509.1656717201817,-297.0910099560012,264.73094059924256,-316.96753712788774,-276.2103480262463,-263.3759553080059,-130.84966959861538,-198.6022400920606,-134.8459168109971,-62.36871831962874,-100.68372356932774,-21.239059267202308,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-113351.08204685533
Jacob Greaves,Centre-Back,2348.8705128707516,6344.90632958465,-683.7431014724488,-1379.833103311094,-1411.9590469768243,23.187227654789123,-2680.3997303369297,-40.847610636903276,-3381.970775808788,2387.391691859953,2324.152338600018,-209.84036375651402,3021.7144990664597,-2366.565038349906,2062.978587121966,523.8935097774336,-1793.7391042473976,5632.363785996436,5895.643716934437,86.62108540229173,-1577.5473102251556,-376.75865633825237,484.8681616286411,50.38782998026669,-1397.7633959440432,-5199.7544778870015,104.0416161264822,-678.8594342636688,-3690.0599867998376,-31.27079286665141,-2517.6116186091967,-5244.4077764520125,-4570.333298248028,909.3906791549954,-2006.413870473654,1266.4789855534784,-369.4657245745274,-296.4091577618486,-440.13729930709104,-68.47073846897366,-749.1716982569844,2527.8455598767664,-930.0898546045452,-772.0892167399184,-65.09373172280768,-65.00957066292932,-59.15404216493313,-1166.6370778569644,805.403724717408,1068.3512486149114,-73.95851918076787,104.04398023918033,-264.27429022141314,-518.4743665841581,-708.9733159548292,-559.9152183192388,-362.247188319174,-441.97709521874583,609.704323679599,8.910399255103167,-297.0910099560012,-302.350600579135,227.36068064025704,332.51869181472307,-263.3759553080059,32.10008993212971,226.80388613513907,-134.8459168109971,-25.536181896448518,-100.68372356932774,-86.93947170179447,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-11061.982385251958
Jaka Bijol,Centre-Back,11093.611552873579,4652.099462235616,8738.271660720106,8980.75476806976,7929.359340490464,6283.771215103624,-183.7370782892243,6930.917159680916,5167.483297198521,9716.523831627566,9459.143911465344,8524.7647776084,6352.351739743641,-2314.0549816193598,7996.775653967479,7044.525267557715,3278.581201460625,6296.140400462613,6260.036578406315,2781.2540860697673,3614.3267215401142,-1483.412860251061,5355.420426907661,-2851.8922437484503,5341.696490144342,-980.1223812844396,2838.4933167201025,1480.0680888014585,-174.0429750643242,501.2485668290411,3062.2632410508886,-1905.5056487620898,-981.394915478977,-487.2961375094693,-1297.7556882785916,1484.0631759799307,2518.0426191829692,1618.4880995250153,-440.13729930709104,2293.1894782151135,3870.7204409944193,402.88898252080645,2457.3514950513827,-1424.0400698792268,1448.8004860590584,504.0902631757275,2422.8763868173214,-321.7593364196254,713.065889235722,-218.57130613542213,172.77195054523648,1587.0664660249188,-170.17137148115492,-518.4743665841581,176.30947431588285,-324.7392700675049,395.3818232219556,33.489013382213315,46.58104137037778,8.910399255103167,133.40179712409264,264.73094059924256,227.36068064025704,873.6111716733625,74.77550781615311,99.19704973890713,604.942665003761,20.62798727420352,-320.19647328189035,-59.970086716156956,-105.71101811167796,-158.70851161170165,-34.81862997309488,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,157372.1636312275
Jakub Kiwior,Centre-Back,-9133.354678785137,-7197.548609207628,-7720.571858384485,-7218.856232717302,-7316.377273017469,-6753.597130852193,-3869.2867075025038,-6715.941539664603,-3381.970775808788,-6686.771909757093,-6509.646751614195,-7973.933822747549,-5721.2082577111405,-2296.551629375844,-7431.096719830854,-5344.67507222482,-4221.206679121951,-5847.067075948064,-5400.534988693777,-4628.986665765791,-4461.921772316972,-376.75865633825237,-5393.384572328797,793.9471877124175,-3379.957480087686,3156.6778646278462,-2786.6644673582023,-3025.5197854214157,-206.56342238560083,-2427.6079114972677,-2010.350267731007,867.9372476255072,-136.93882541567123,-1360.2253979247598,-2006.413870473654,-2976.412727762344,-2368.5099625604867,-2095.2520358192055,-1945.4808355926887,-2193.964933484652,-749.1716982569844,-2076.2270243944804,-930.0898546045452,-772.0892167399184,-822.0408406137407,-1296.6435394182308,-1300.1692566560603,-1166.6370778569644,-1226.0286558796831,-1344.6285415419638,-1060.8803980847854,-922.6638945355617,-640.685965182446,-518.4743665841581,-354.8601998465444,-324.7392700675049,-513.7729906274,-441.97709521874583,-328.8344801691032,-509.1656717201817,-404.71421172602464,264.73094059924256,-316.96753712788774,-411.48346799090615,74.77550781615311,-360.8963889361379,-293.13693480921614,-134.8459168109971,11.296354526731712,-80.32690514274235,-96.32524490673622,-63.66472083816465,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-174923.45144167833
James Hill,Centre-Back,-9893.766943133209,-9736.75891023118,-8382.063443848949,-8292.588533810705,-7704.130111742526,-7918.356942470582,8732.915250452585,-7149.537384627086,-3381.970775808788,-7035.77820212698,-6849.408255083973,-4091.8870932520313,-6137.537912795788,-2261.5449248888135,-5650.957599777201,-5344.67507222482,-3786.4363672041204,-4949.016362258528,-4671.749265750022,-5078.092165877036,-4173.48432610779,-376.75865633825237,-2874.1334006327515,-8656.452391205883,-3379.957480087686,2298.084404229693,-2630.4100844671384,6642.720861348501,-961.037800239221,-350.7824086840669,-2517.6116186091967,571.7443169433366,-348.0528479314977,-1360.2253979247598,2717.974010826764,-3411.5811086152485,-1257.9298303460648,-2153.279225433959,2570.5497732641043,-1485.466868479426,-749.1716982569844,-659.5893061571736,-506.6596858975542,-772.0892167399184,-1578.9879495046737,-591.639267647955,-803.7631708596094,-321.7593364196254,-1226.0286558796831,-701.1672641667972,-320.6889889067722,-580.4279362773143,112.13738473961976,776.1211377088014,-177.803641792402,-559.9152183192388,-589.5358917815129,350.4664191161861,-422.6883605539734,8.910399255103167,-189.46780818597773,-302.350600579135,-316.96753712788774,-276.2103480262463,-263.3759553080059,-159.6055095158057,-198.6022400920606,-134.8459168109971,-62.36871831962874,102.88446069652616,166.4764048316325,221.46665148244637,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-141414.6353659177
James Tarkowski,Centre-Back,11118.95862835185,24965.78187042403,5840.005643637022,4900.572023914824,1848.6898241202482,3001.266291451803,3026.2577600578247,3907.1566619162313,5167.483297198521,11042.747742633135,10750.237624650497,10465.78814235616,15095.274496521237,-2226.5382204017824,9183.535067336581,8348.65161911377,4510.430418561144,6842.779965317116,5895.643716934437,3679.465086292259,3325.8892753309324,-376.75865633825237,9890.072535960542,-693.1715277518841,9306.084658431626,-563.9243313789465,1900.9670193737184,-491.12660617104893,-137.3829238769085,2045.5547099465496,4076.785942807269,-1366.9730475217796,-981.394915478977,-138.12443334335308,1064.4382523716174,1484.0631759799307,4739.2028836118125,980.1890137627273,2570.5497732641043,4182.517651562383,-749.1716982569844,4298.6427076734,4151.072169879347,-120.13836360060976,5233.536030513724,1209.0945349460033,1678.267258122645,2212.8738878923914,-25.636794617765617,2677.0044420528284,172.77195054523648,2499.6956880469124,-358.3772089616714,776.1211377088014,3186.270961236304,380.788574687697,-134.9584848568351,1142.909933451118,-141.1267193993627,526.986470230388,1640.126621904421,-302.350600579135,227.36068064025704,264.8821318323932,74.77550781615311,175.87928951808126,179.53653877656137,-134.8459168109971,11.296354526731712,-80.32690514274235,-96.32524490673622,-380.47735674995465,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,218409.8467833768
