Player,Position,TB,PassLive,SCA,SCA90,KP,Unnamed: 0,Att 3rd_stats_possession,1/3_stats_possession,PPA,Fld_stats_misc,Off,Succ,PrgP,GCA,Att 3rd,Starts,xA,90s_stats_possession,90s,Ast,Tkld,Pass,A-xAG,G-xG,FK,xAG,MP_stats_playing_time,onxGA,PrgC,Mn/MP,onG,onxG,onGA,GCA90,Mid 3rd,Carries,npxG+xAG,G+A,PrgR,Won%,CK,xG+/-90,Blocks_stats_defense,In,Att,+/-90,PassDead,Crs,Sh/90,Tkl+Int,SoT/90,Cmp,1/3,Tkl%,Gls,G/SoT,TotDist,npxG,xG,Def 3rd,+/-,Int_stats_misc,FK_stats_passing_types,PKwon,xG+/-,Dead,PrgDist,Def 3rd_stats_possession,G/Sh,Out,CrsPA,Sh_stats_defense,Sw,CPA,PK,npxG/Sh,PKcon,TI,Str,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Jamal Musiala,Attacking Midfield,11676.351399542134,10471.299712392454,12744.601508897073,11789.395106096988,7852.198726559871,-2965.896878936977,10788.579344898042,8124.326627313947,2618.612454014022,12765.36459870583,2953.368168861748,19293.27130530213,4477.308844650733,5283.978785521206,10472.212573038994,4179.594855251875,9917.989312140779,3974.021782476641,3856.2795465511804,-199.71302486149423,10525.788441045148,8244.64159933469,-7437.544422851462,6384.258565606525,-1896.6963334351028,4469.221065998112,2293.592996537914,-1465.1044239126056,5048.885816740138,2332.4140977844977,7372.264300857587,6549.784585006969,-135.88310930984323,1308.457754735883,2360.4167033917197,3290.9551620406487,5888.03396328931,4378.310686507406,3590.8966400681516,-435.80245896730247,-760.3951271355018,4447.825104588325,3024.4240222945014,-1142.476819447967,1625.3454138846798,2788.403419861011,-772.7690246517387,-1034.816605325663,2513.5647134083188,896.2335191079372,2725.8291891993404,1236.014833252841,978.9286366694167,24.760090604293907,2730.5235767365252,328.671361611692,623.9643152986818,2369.8367475958103,1718.142625450574,-48.657452257352865,1656.8319022300914,17.180743473101895,-296.32255003226135,951.9684987271735,1525.1152877445002,-152.46170384122,159.88825077348065,-23.19513220141409,186.1072686351341,-120.80382875013483,-168.54263006332064,-131.54950946590472,-41.16559362306832,374.87440439389263,-34.96368521750722,67.91110615015751,-17.31638933227552,-2.345434338536762,-7.233502490055589,,,,,,240957.36642240314
James Maddison,Attacking Midfield,9122.75868945863,7913.1434005584915,7791.056535999147,6610.660558929954,5895.86926064252,-2915.166674317357,8093.246516777101,4414.835287022629,5664.456906629666,14226.813375136211,2953.368168861748,4533.59684454402,9192.489393036842,15119.875352530484,3251.8975884700035,3023.254990335305,9402.372581894013,3255.874611301417,3159.409625045438,7275.260191383007,3309.2291883809235,-291.5118701927824,6332.584376867869,7590.491578922543,5043.728797291112,3338.9307036238897,4286.69868507169,3388.264483807081,1194.8397073826752,175.25451365097803,3727.0022167345614,3005.2571763325905,1666.718138243521,6472.024506561969,1640.4758695283545,4748.280143923597,3252.4192650124332,4864.3773813654325,538.5050476814534,582.7978508194846,3885.675845567424,161.86896255228356,315.6759804491526,4542.928872404494,2593.4325787197213,858.1951511623218,1053.0720175614874,2157.536050969149,304.9947414043535,656.8724773074484,862.6829375894213,1844.3253379277753,2032.9531687545696,-457.7547329074937,1831.783404494101,866.8707162508379,1342.573907631224,1147.7462036050395,788.0821710278932,52.51915481746032,450.4679604488483,276.87428904729575,892.2871708215667,-202.73403213634245,33.2436139664469,589.5742383973342,579.4638951422195,382.96830506067454,333.86516070302844,41.7848859717932,104.71336669775616,196.69783796330518,41.798910448038605,131.82962970024434,-34.96368521750722,85.65059748748676,-17.31638933227552,-7.146245250229198,-7.233502490055589,,,,,,223565.30191996694
Jens Odgaard,Attacking Midfield,-3645.204860958896,-2603.7214369811336,-1323.4662141330334,-6149.3142531620215,-2711.9803893938247,-2580.3473238278666,1508.0583571634347,-306.3355097117741,-1569.4236683324873,4727.396328338732,-353.39448174414053,-737.7154628695891,-2082.9423531038533,366.0305020165668,845.1259269470064,3601.4249227935898,-2199.0038486582134,2896.8010257138035,2810.974664292566,-3937.199632983745,1762.8236342385896,157.7593650455057,-4444.0381620429125,5901.765360280117,-508.61130728985995,-1182.2307458729988,2293.592996537914,-876.8172835829467,200.2471630323625,1407.9171331558464,3954.8310969922504,1996.0514558072473,-135.88310930984323,-712.0683655438901,920.5350356649894,-121.1051248828999,231.10485479260086,489.77712764320154,708.0823583696033,570.671656655356,-946.2379660436188,1747.8725465807722,135.0927776594627,-681.497979568038,-420.2648561580595,1699.1248846583221,-975.6402515643194,-616.7704241441994,1121.2053832319057,-61.21064809401803,1561.3627819431406,-309.8095080387564,-309.3235692124368,-559.023276113671,933.043232251677,-55.75674884484079,-277.24924792230485,344.6581318396763,176.89958669298886,-453.3638805566056,902.8544386168145,17.180743473101895,-296.32255003226135,-202.73403213634245,535.3622355616493,-238.3816550477894,-134.89706537633137,-164.9691621891243,62.9756919118888,-93.70570962981351,-59.24023135888992,32.574164248700214,-41.16559362306832,37.312217319381126,-34.96368521750722,-38.525841873818194,-17.31638933227552,-7.146245250229198,-7.233502490055589,,,,,,1474.936227266462
John Yeboah,Attacking Midfield,-2368.408505917144,-3172.2006173886807,-3899.3096000399537,-1023.9687219451607,-3885.778068944235,-2296.2581779579955,-2657.4560135689303,-2329.6944225979473,-3853.80700779422,-2945.2097479207673,-3660.1571323500284,-1440.5571038580704,-4133.020852402162,-3322.430710611912,-3968.417396098988,-4492.954131622396,-3488.045674275128,-2848.376343687993,-2763.984707753374,-2068.4563289226194,-556.7846969749114,-3436.410516860799,944.2731074124782,-3748.098746248023,-1896.6963334351028,-2689.284562371962,2791.8694186713583,-1523.9331379455712,-1042.9935174055286,-4139.0646546160615,-2424.3775502230424,-2533.066899721124,-1037.1837330865253,-1161.0741700505064,-2679.1691336518356,-1613.3360943558584,-1568.8271342745336,-1940.5563466469266,-563.747471791521,194.75963756737514,-760.3951271355018,-1691.9052320739468,-1670.7392502374364,-527.8383662747282,-1426.233692660559,-1080.452656890034,-772.7690246517387,-578.7662258549753,801.1227785936502,-1317.8561175465843,920.9062579522314,-1003.9991427854461,-1012.0065906025387,-2441.42678512262,-864.4371122331713,-1170.5982691687855,-766.02970448146,-353.6793218693353,-354.5635301199715,-655.717094706232,-303.5095031644285,-415.64183248388787,-296.32255003226135,951.9684987271735,-246.78407884626216,-238.3816550477894,-291.0972040993419,-302.91146163662603,-257.166407568549,-120.80382875013483,-168.54263006332064,-131.54950946590472,-96.47526300380628,64.31719228534205,-34.96368521750722,-38.525841873818194,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-109946.86715049595
Jonas Hofmann,Attacking Midfield,-4922.001216000649,-6298.8361096301915,-6673.294784862792,7411.49579818259,-6233.373428045056,-2225.235891490528,-6332.909870097488,-7050.865219332351,-5376.729234102042,-5137.382912566339,-3660.1571323500284,-5306.186129294718,-5670.579726875893,-4551.917781488072,-5171.803226860487,-6227.463928997249,-4261.470769645276,-6379.266601966179,-6190.261821823274,-2068.4563289226194,-4422.798582330746,-4334.952987337375,2141.675611735898,835.5867043528438,-1896.6963334351028,-3442.8114706214433,-6675.382601864079,-4612.440624676281,-3405.150810237521,-3368.6505174255185,-2880.03531073842,-3222.2805625189194,-3515.7604484724006,298.1946945959963,-3039.1395505835185,-2887.40464139125,-2404.509843484275,-1454.489651788901,-2132.337595656907,-4473.825115622062,-1132.080804951736,2305.1750069512373,-2031.905655816816,-988.8172061546574,-1775.5868869271176,1900.3400938949876,-975.6402515643194,-1224.8375967717825,1153.2136436957312,-1676.8976802473173,2463.8242475666952,-1136.3961349794022,-1099.8419682763015,-457.7547329074937,-564.8570548190299,-209.5279930274538,-840.0157961345367,-667.9311760383905,-593.7219326858036,-756.8937017810453,148.8769750035376,-675.3353780580818,-354.30351202513106,-202.73403213634245,129.80488735013967,-285.2470829786455,-356.4635664997322,-329.73357541808474,87.60200725653789,-120.80382875013483,-168.54263006332064,-131.54950946590472,-96.47526300380628,-97.71265751042347,-34.96368521750722,-20.78635053648892,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-158094.1269283276
Jude Bellingham,Attacking Midfield,12953.147754583888,9618.580941781134,7196.631139251396,2232.7612510155523,4722.071581092109,-1646.9115588268623,9257.140238011143,7112.647170870861,3760.8041237448883,12034.64021049064,9566.893470073524,6290.700947015223,10422.536492615825,7742.952927273525,9268.826742277495,5914.104652626728,5019.630374796506,5170.933734435349,5017.729415727417,9144.003495444133,474.1523391199779,6447.556658381539,10523.493141999837,-2300.6191302688017,-1896.6963334351028,2585.4037953744087,1795.3165744044704,1564.5743487851373,3432.6729321708794,4027.325199603692,7144.435420599897,6106.71865892267,1666.718138243521,1869.7150103691536,4160.268788050133,4835.545112898624,3959.5354035745227,4864.3773813654325,1767.94055017054,1443.757636472601,-1317.923643859853,2530.7908772714277,2663.2576167151215,-1142.476819447967,2951.2039222457147,1867.048122912194,-772.7690246517387,-920.804010457991,272.9864809405279,2571.760811711359,338.6730543241314,2352.4435241856618,1857.2824134070443,1412.7348298419051,1532.2033470799595,520.8854168399583,1655.0470819532604,1671.4992938867981,1611.8500020879821,861.9320114159658,1204.4454240621253,1315.6484713440714,167.52514591069593,951.9684987271735,940.9195837731588,-35.298134014079864,403.3142821801288,386.8000356008829,136.85463794583598,-120.80382875013483,-168.54263006332064,32.574164248700214,346.0020920420973,37.312217319381126,76.74955291647926,121.12958016214536,-17.31638933227552,12.056998396540546,-7.233502490055589,,,,,,233573.74823948462
Julian Brandt,Attacking Midfield,12953.147754583888,11039.778892800003,7592.914737083231,3727.6536976204693,11764.857658394572,-1626.6194769790143,7327.526963333651,4077.6088015416008,7948.8402460913985,-4772.020718458743,-2006.7758070470848,-737.7154628695891,5809.859869194633,4054.4917146450457,-2765.031565337489,5335.934720168444,9402.372581894013,4572.477758455995,4437.0044811393,7275.260191383007,1505.0893752148672,1505.5730707603698,-2348.583779476927,-2300.619130268802,6431.813823436355,8802.000788432628,1795.3165744044704,2388.17634524666,1940.7841156454099,3410.993889851258,3727.0022167345614,4506.75837028493,3919.9696976852256,522.6975968493047,-879.3170489934231,2540.4764288554184,3895.2521182506953,1947.9772122172783,4184.417227476676,-1005.7335846813372,447.58332576725905,1415.5237844996616,315.6759804491526,547.7789267784401,1894.7261901866045,-9.192241760967898,241.58710991116476,1207.4310937385505,-31.091993465815122,178.1503937064708,-127.11350857834842,1300.4241808066577,1066.7640143431795,24.760090604293907,34.30306000925278,-209.5279930274538,859.1456364256957,484.3256225814785,283.1922100555809,153.6957618922735,-52.18368196000287,536.5678346214896,-151.37014505008722,-202.73403213634245,491.90966253898756,35.00000788220421,286.164178137871,122.41062832650447,-60.15588481135651,41.7848859717932,159.36456604997153,-131.54950946590472,-13.510758932699344,64.31719228534205,-34.96368521750722,-3.0468591991596243,-17.31638933227552,50.46348569008002,-7.233502490055589,,,,,,153093.67198339495
Julio Enciso,Attacking Midfield,-3645.204860958896,-5446.117339018871,-3304.8842032922034,2019.2051872148495,-3494.5121757607653,-1575.8892723593947,-2320.5394100538124,-306.3355097117741,-3092.3458946403093,-1849.1231655979816,-3660.1571323500284,3127.913562567058,-3210.485527717923,-3322.430710611912,-2765.031565337489,-3336.614266705826,-2523.6514195543255,-5571.351034394053,-5406.283160129316,-199.71302486149423,216.41808009625558,-3436.410516860799,3106.2498513297633,-4096.566061205984,879.4737188553829,-1468.2918869677094,-696.0655362627502,-1523.9331379455712,-1042.9935174055286,4489.573681918017,-2424.3775502230424,-1917.6975579373782,-1487.8340449748662,-1385.5770723038147,-3039.1395505835185,-1700.6010633308854,-1059.3225765227255,-1454.489651788901,-1284.451042216158,5166.499244860022,168.81906740508347,-2045.2096836948078,-1670.7392502374364,394.1193134851303,-1076.8804983940006,-1558.3257804285852,-164.15534391399663,-274.7326395411838,4482.072731933593,-1377.6963779967066,4647.198761172069,-814.3493972103195,-572.829702233725,-454.7762463426058,-864.4371122331713,-1170.5982691687855,-577.0765725362622,-303.2438391014622,-316.180082794591,-554.5404876314188,-202.97917468265825,-588.7708628666837,-122.37966405365239,-202.73403213634245,-126.08248711664618,-97.78537125522126,-194.321031194868,-226.2768508324584,-257.166407568549,-39.50947138917082,-113.89143071110529,-131.54950946590472,-68.8204283134373,-3.1952451295602504,-34.96368521750722,-100.6140615544707,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-70708.5876164154
Justin Kluivert,Attacking Midfield,-1091.612150875391,8765.862171169812,8187.34013383098,3941.2097614211716,8634.730512926812,-1454.1367812723072,7143.754270507223,6775.420685389831,3380.073567167933,1804.4987754779709,6260.130819467635,4885.017665038261,2529.73427031734,7742.952927273525,2048.511757708505,5914.104652626728,2957.1634538094436,4871.705746445672,4727.366948433359,7275.260191383007,4597.900483499535,3751.92924695181,3937.7793682210286,4936.7789496273035,-1896.6963334351028,4845.984520122853,3788.4222629382466,2858.8060575103877,4178.617340433614,1870.165615470172,3727.0022167345614,4999.053843711928,1666.718138243521,1981.9664614958076,200.59420180162442,838.8095338423951,3316.70255033626,6322.577465939508,2573.432775939252,-1551.4123220671156,1376.7975203078443,1437.6472779430808,1218.591994397602,3006.332739471396,278.44153237505725,759.122297880151,647.3295637363261,1359.4478868954461,785.118648361737,237.990654156593,1182.9111995848762,65.91168602517355,-133.6528138649113,-1184.5054547400623,2730.5235767365252,-132.6423709361472,33.49233702061705,903.3280948068855,1877.581560494462,-352.18727348179243,450.4679604488483,450.0033194300917,-151.37014505008722,951.9684987271735,511.22191721572614,284.94895684676976,26.18432768177324,-50.01724598287277,38.349376567239716,-120.80382875013483,50.0621673455408,-131.54950946590472,69.45374513840758,334.36694194495124,635.3157435864116,-3.0468591991596243,-17.31638933227552,2.4553765731556734,-7.233502490055589,,,,,,171665.26326397157
Kamory Doumbia,Attacking Midfield,-1091.612150875391,-614.0443055547179,459.8099761102193,4635.266968773454,418.1467560739371,-1342.5303311091436,-2289.9106279160746,-4353.05333548412,-4615.268120948131,-2579.847553813172,2953.368168861748,-737.7154628695891,-1365.4148783494456,1595.5175728927265,-358.25990381449213,-2180.274401789257,-1941.1954835348306,-1053.0084157499314,-1021.8099039890178,-199.71302486149423,-1329.9874740460784,157.7593650455057,3039.7274899784634,-853.1395142895808,-508.61130728985995,-2124.1393811848507,1795.3165744044704,35.02778392802446,-2534.8823339309974,-1981.9050704825418,537.3978931269152,-1548.4759528671307,-135.88310930984323,2094.217912622462,1640.4758695283545,-592.3359573480448,-861.7109957124452,-482.3562620728497,-1114.8737315280082,-835.9668663835396,1005.1118424916102,-1527.250496388728,-45.49042513022721,547.7789267784401,-37.23906485376061,495.4763183710619,1255.9432444740683,409.34292966484736,-319.1663376402457,1434.795863159037,455.11969504975144,1.5023384713569887,12.739482258026584,-58.63753321255817,-265.2769974048886,-324.8564261644136,65.29061470981169,-74.34434038573072,-141.97828339478738,457.2255831167131,148.8769750035376,1315.6484713440714,138.5346649142611,-202.73403213634245,-309.54890654566236,89.67634046820292,-40.03094851602471,80.26159238421225,13.72306122259067,285.6679580546853,-113.89143071110529,-49.487672608602246,-68.8204283134373,-84.210170027443,-34.96368521750722,50.17161481282822,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-16767.031757468285
Kevin De Bruyne,Attacking Midfield,4015.573269291619,7060.424629947171,6800.347541419563,14725.790983356654,7852.198726559871,-1139.6095126306643,9594.056841526262,4414.835287022629,10233.22358555313,-2945.2097479207673,2953.368168861748,-2494.8195653407925,5399.844169334971,6513.465856397365,-1561.6457345759907,-445.76460441440287,6824.2889306601855,-35.63325658502919,-34.57751518921523,7275.260191383007,-1072.253215022356,-2537.8680463842225,-253.12939691094175,-1818.125924942395,5043.728797291112,7483.328698996038,300.4873080041379,-1053.3034256818444,1070.515639338886,21.171686212869467,2815.6866957038055,1380.682114023501,-586.5334211981842,4676.001288535505,-1959.2282997884708,1336.219857000048,2673.869697097998,1461.910517359253,1725.5462224985029,-1878.819564498583,4536.125781745834,1941.2478523788106,-1309.5728446580567,1316.0769932449887,1250.737771839816,1927.8748067379,2676.041832862133,2043.5234561014774,1777.3747227403305,-779.2937734954844,629.7896561381813,792.3059945487715,656.8655851989533,-1321.515836724891,-265.2769974048886,-478.62767034702665,678.1158377000826,65.32315035607172,-35.68566003219522,-352.18727348179243,752.0589458941591,-242.512802101092,167.52514591069593,-202.73403213634245,443.6290258471412,542.7088104664781,284.0418936443518,-145.81050948808235,-134.0348308453037,204.37360069372124,323.3181641066176,-131.54950946590472,124.76341451914554,91.32216725130296,-34.96368521750722,-56.26533321114747,-17.31638933227552,40.86186386669515,138.54939384798783,,,,,,121732.51419199165
Kevin Stöger,Attacking Midfield,10399.555044500383,5070.747498520755,9574.3327262424,17128.296701114552,11764.857658394572,-1099.0253489349686,3866.474581769259,3065.929345098514,6425.918019783577,5092.758522446327,4606.749494164692,-1791.9779243523112,3964.7892198261557,1595.5175728927265,-358.25990381449213,132.4053280438818,4504.013644549739,682.513914590195,662.2924063165269,1669.030279199631,-1329.9874740460784,2853.386776475234,-6240.141918528042,-1576.879322279191,3655.6437711458693,5599.511428372333,2293.592996537914,3005.877842592802,324.5712310761516,-749.2424509776733,-373.9176279038409,1036.0752826246028,1216.0678263551797,859.4519502292665,-159.3762151300581,1606.7412608226311,1452.4872759452994,3.7104327851759367,665.6880306975659,-1236.1312737997773,4443.204362291775,-1115.8361635752556,1038.0087916079121,2852.673126178086,1730.5722796276193,-726.2816167474983,4907.625328900521,2461.569637282941,-831.2985050614549,896.2335191079372,-767.5700325692579,1089.3046527135923,1183.8778512415297,167.7274457188975,-265.2769974048886,-401.7420482557201,897.240602766216,-248.9287038129835,-62.25881587284327,1266.6384397152185,-353.77466740531366,276.87428904729575,1124.2110187930455,-202.73403213634245,-290.23665186892384,831.712282706757,425.5982693620801,176.05485588942182,-134.0348308453037,610.8453874985414,104.71336669775616,-49.487672608602246,235.38275328062142,-43.702707578501624,76.74955291647926,-20.78635053648892,-17.31638933227552,40.86186386669515,-7.233502490055589,,,,,,121163.22859245673
