Player,Position,TI,Dead,CrsPA,90s,90s_stats_possession,Crs,Starts,Def 3rd,MP_stats_playing_time,onxGA,onGA,Pass,Unnamed: 0,Tkl+Int,onxG,Att,Blocks_stats_defense,Att 3rd_stats_possession,onG,PassLive,PPA,KP,Carries,SCA,+/-90,Off,Cmp,1/3_stats_possession,xG+/-90,GCA,xA,Int_stats_misc,Mid 3rd,TotDist,PrgP,Ast,Fld_stats_misc,xAG,PrgC,PrgDist,PrgR,+/-,Att 3rd,npxG/Sh,G/SoT,Mn/MP,GCA90,xG+/-,Def 3rd_stats_possession,A-xAG,PKcon,Sh/90,PassDead,Tkl%,FK_stats_passing_types,Won%,1/3,G/Sh,SCA90,npxG+xAG,CK,G+A,In,Tkld,Succ,Gls,SoT/90,Sw,FK,npxG,xG,Sh_stats_defense,TB,Out,G-xG,CPA,PKwon,OG,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Jordy Makengo,Left-Back,-7617.5046061979265,-8050.640004845546,-4124.755219835228,-8588.93111601251,-8378.167831501305,-5251.2013826251505,-8841.394989252014,-4284.949811318237,-4384.785287054819,-5502.100822241052,-3768.189628769589,-6066.901523606985,-1966.344483303019,-5174.0379747359775,-5615.00580733208,-6059.764157541785,-4671.4039297602785,-5186.824518550138,-5435.801407209542,-4687.330002005081,-3975.210900094058,-4382.469142384045,-4594.576939666411,-4163.542439304042,-8709.657170206056,-3813.8324684601707,-4053.643624143972,-3255.409045872164,-3164.038201546613,-2131.3159655984796,-2760.198675733094,-3079.96497270799,-2687.5341540024197,-3027.165032592327,-2918.0181023855353,-1939.8647887643328,-2508.64972389187,-2277.2787314171665,-2103.3311472147193,-2500.0427570632114,-1936.100689292373,-1203.5150683413058,-1510.7847864006187,438.43530411986995,17.16973366465739,-3252.451812440835,657.6488513890455,-383.6435869958001,-1509.4949063597126,-17.70909687117094,-494.74601757042456,-1583.2405301543904,-530.9079240665023,1408.1201701871205,-931.1480750696079,-1111.2394925940848,-833.6157238935065,-120.52659059447316,-388.5858852557525,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-276.36169652228017,-374.3376102129323,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-58.13024268410163,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-199007.80605722568
Juan Bernat,Left-Back,-8645.64166175436,-8618.012863023041,-4124.755219835228,-8470.692340731948,-8262.830510697222,-4532.6888294469645,-6055.11768841512,-2175.826998334316,-640.5756283557462,-4713.130877100592,-5444.062310285334,-4912.625703642791,-1730.4378039441356,-3694.468114604759,-3937.074278948416,-5199.453480736382,-3889.697223772167,-3297.099149968192,-2580.2854781057954,-2967.507626782504,-2938.199360939086,-2171.2537088407275,-3645.6831122042026,-3048.78752813554,5399.490971651626,502.7324617515679,-3654.1249631547585,-3255.409045872164,232.46003547299787,-1175.1039377894322,-1986.8649923487046,-3362.905861180335,-1879.3264192843005,-2971.724335291091,-2333.0833049933453,721.4373181354958,-1904.243549485411,-972.9362890822063,-2103.3311472147193,-2516.809004432657,-634.2567827707165,718.9020430432521,448.51423346268376,835.0579770566458,-801.846297465546,469.4732075920504,809.8547898074236,-22.86084320327469,-1442.0410317417777,1236.866291844962,-494.74601757042456,164.40378589501734,-681.3016363447265,696.6296187144726,-870.6744520408307,3226.7548682646457,-785.0101003717917,-424.5906337355454,60.322626479819135,-336.7596161178243,-245.65750377816047,-53.820979684134755,-182.5332767775771,72.69514191129548,-17.723301487843262,-252.01585745390145,16.62714373768715,-231.83877297940953,-113.95846064350815,-109.40057899479032,-97.49399161707287,-58.13024268410163,-104.51709802315614,-34.547639564861974,-50.45182406912981,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-126310.23809239056
Juan Cruz,Left-Back,-4635.907145084274,-3025.337546702026,3871.850520224893,4732.63756559716,4616.503645758547,4376.866829962539,4393.4221897232355,-2703.1077015802966,6847.843689042398,6425.268348411781,5449.110119567007,-872.6603337681108,-1712.2911363011444,-1105.2208593751272,-504.9416072545585,-1623.4633181115155,-1544.577105807834,2588.045569329871,275.23045099795155,963.5149451548178,3629.5403870424007,1303.5134010130578,97.17587389673221,1887.9842213249667,-2043.2818610438244,4819.297391963307,-1763.069967805814,3090.1723746044104,-2850.1703776636127,1693.5321456377105,2889.686234639919,-816.4378649292347,1353.5045195881755,-1375.2657620149887,-188.3223812219836,2052.08837158541,916.3185977447326,1649.4066316331066,1975.9919274683157,-755.7262550383214,1684.6526757209838,-1795.0280256904002,-857.6851131128512,-354.81004175368236,737.9038410592364,-62.23036669836173,277.1340053431005,-2027.2094198284158,-894.9151598407519,518.6335414275477,-494.74601757042456,1518.5387857478697,221.06063732461863,-456.04721358400906,-24.043729637947603,-279.2294876843727,-420.4679239589306,487.60149568767116,53.0821666131162,638.150891995569,274.484659833761,1121.7425239430183,266.73314085949073,920.4046066785507,1185.849990459332,1055.3164030882124,458.7800242961844,-71.14885099785637,83.09471088589136,241.76098866266346,198.21606856077722,-98.50522295841489,622.7216319343732,16.963511642626834,326.9669294445294,231.8818246538511,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,49646.27620696246
Juan Miranda,Left-Back,7701.737521592912,13590.581871353159,18865.486282837617,4259.682464474926,4155.154362542223,16447.87772335606,3000.283539304788,-3230.388404826277,4601.317893822956,-629.0511610793893,2097.3647565355177,1435.8913061602777,-1675.9978010151624,929.1876983052974,3842.426443557662,7497.902893801186,18.83630616838845,7123.386453926543,5351.703213849058,5140.226427838222,9851.609621972231,8568.935539798244,4999.793982451477,6665.505269189974,2350.6378433993036,1941.587438488814,4584.837645689469,838.514451209497,2689.3374450177957,7430.804312491995,5610.001191486184,1730.0301313218652,545.2967848700565,4778.669328497876,4491.155997915533,6044.041531935152,1923.6622217554984,5261.957165639357,121.75416624875436,3939.3322635834256,382.80876919932746,1754.0497184041676,2407.813253325986,-1544.6780605640106,-1620.8623285957494,393.5155541219915,2636.32605082796,1527.168722720168,1435.9909519567686,1269.5132350457538,-494.74601757042456,199.1251961476546,2777.75374605443,-779.1695601043384,2757.7429296858113,91.08710409625077,1839.693569800808,-424.5906337355454,1204.3152854188563,1004.1039462280447,1661.5304294655516,886.6298232175875,366.5701225566169,-76.9006459888084,-106.87687866911553,-252.01585745390145,3.2285715995508983,89.5410709836968,871.3073970034893,-92.44795159063737,-83.21833353952148,-98.50522295841489,207.15664338721362,497.7342562458558,-58.838907480544464,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,205458.4167553526
Kassoum Ouattara,Left-Back,-5561.230495085063,-6267.468164859135,-126.45234980516737,-7800.672614142116,-7609.252359474095,-4532.6888294469645,-6751.687013624343,-5866.791921056179,-5133.627218794632,-5919.790793197766,-5863.03048066427,-3758.3498836785966,-1294.9177805123506,-5358.984207252379,-4814.174850603513,-5437.852824911372,-4280.550576766223,-4268.957910953192,-3849.403668818572,-3704.574359020751,-2246.858334835772,-2803.029546995961,-4106.950944998332,-3526.539632922041,1814.7271817728988,-3813.8324684601707,-3689.637733020466,-3460.1052207262474,522.0839161490887,-2131.3159655984796,-667.6487089282745,-2514.0831957633013,-2283.43028664336,-2738.6929678535744,-2463.068815524943,-609.2137353144185,-2508.64972389187,-549.5371716750465,-1268.9241546659166,-2005.3992861894178,-1163.1308697951395,275.2673250314311,-2163.884459688386,438.43530411986995,-1620.8623285957494,-2492.875277740246,124.92806692472264,17.226128329228136,-1576.948780977647,-124.97762453091465,-494.74601757042456,-518.4506157401817,-681.3016363447265,-1785.819947340748,-810.2008290120533,-712.0670624928936,-760.7072886109343,-424.5906337355454,9.639407412899567,-293.3659733234596,-315.00979225974993,-288.93368040956534,-232.4517676261402,-76.9006459888084,-196.0304558503878,-252.01585745390145,43.42428801395973,9.196109992920219,-113.95846064350815,-148.14944163285418,-130.1240672229046,-179.2551835070414,-104.51709802315614,-51.71802330069158,-31.281347700182042,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-156126.04059421428
Lars Ritzka,Left-Back,-4121.838617306058,-4565.349590326653,-5124.330937342743,-4411.161056099418,-4302.915829757091,-4532.6888294469645,-3268.840387578225,5206.102847109407,-640.5756283557462,-4759.5408738735605,-5025.094139906398,-295.5224237860137,-786.8110865086019,2223.811325920113,-4165.8831237280065,-3862.344115580997,-1153.7237528137782,-3998.9971440129148,-4483.96276417496,-2967.507626782504,-3283.8698739907436,-3118.917466073578,-4093.7718640613566,-3048.78752813554,-726.5266007781166,-3813.8324684601707,-2819.574871310623,-3050.7128710180805,-8.89319842374438,-3087.527993407527,-2760.198675733094,-1382.3196418739235,2161.7122543062947,-2099.090590181758,-2203.0977944617475,-1939.8647887643328,-2105.712274287564,-2120.2113168951555,-2010.6192591537413,-1492.7360167409868,-1407.22660226795,-316.24563231766354,1101.6139067504514,-354.81004175368236,4931.265920445878,-1733.2987430396572,-1625.4402248866245,-89.67246242411274,-692.5535359869478,-124.97762453091465,-494.74601757042456,569.4869055091185,-681.3016363447265,134.2724579435153,-689.2535829544986,-1438.2723268938562,-469.0735474806454,365.97587843124234,-482.7118635228885,-559.5136491288963,-280.3336480189552,-288.93368040956534,-232.4517676261402,-475.822747055752,-418.9143988035684,74.81720768162697,-103.96000550553934,-151.49381198863296,-113.95846064350815,-92.44795159063737,-83.21833353952148,-98.50522295841489,-104.51709802315614,-51.71802330069158,78.94889142126763,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-104550.82046910742
Leif Davis,Left-Back,4925.767471590545,12131.623093182461,3871.850520224893,10486.924629251043,10229.586591557183,13861.232531914593,9269.407466187802,8369.787066585288,7596.685620782214,16589.057641691823,17180.21889017722,1435.8913061602777,-705.1510821151423,4628.112348633343,2583.977797269914,4409.076608403476,1973.103071138666,6151.527692941541,1861.628189388922,4403.159695599974,3975.210900094058,12043.70264965203,2548.484928174105,8417.262986740478,-4515.304967490541,1941.587438488814,2178.8474872877605,1452.6029757717463,-4115.057707912105,737.3201178286629,5400.746194805703,2578.852796738898,-262.9109498480625,1902.4929876823098,71.64863984121178,721.4373181354958,3132.474570568417,4319.552678507292,1697.8562632853816,2156.2731946230656,2172.844140666605,-5196.227530447694,448.51423346268376,-354.81004175368236,1655.201795925064,1456.9227027028157,-483.89568674878944,-3871.2101103235464,1728.2910753011524,-2377.6167053855324,3944.5966265750067,-402.7125815647242,4732.872005671345,351.75865271681374,2153.0066993980377,499.87814697096485,-323.256676915501,1.0990266619557334,726.4449342164736,970.835486752365,2320.3771700406523,181.29172104129586,2413.228247347704,322.02145507813526,160.58385287470125,74.81720768162697,-170.95286619622073,9.196109992920219,280.14788241529084,46.80577351490464,34.04600066893631,103.36967841315142,207.15664338721362,154.32658152926368,10.05499197036159,79.91821276068377,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,201657.41550614932
Leonardo Spinazzola,Left-Back,-2374.0056228601234,-2620.0712194323874,-1126.0280673126824,-2676.992351984549,-2611.3017912972277,-1371.233595462947,-2572.271062369001,-5866.791921056179,857.1082351238828,-5594.920815786988,-5025.094139906398,-2026.9361537323052,-632.5644115431782,-5358.984207252379,-1153.2333341300646,-1747.8455846375975,-2717.13716479,-462.51109709527174,-1311.167287393019,-756.3074300677603,1901.1878217841147,671.737562857824,-680.3899013847999,-819.277705798537,2818.6792933979914,-936.1225149856784,-1159.3528800887798,5137.134123145241,3768.731862493415,-1175.1039377894322,1215.6462611960635,-2797.0240842356457,-2283.43028664336,-793.8460433807481,-253.31513648778244,-609.2137353144185,-1702.774824683258,1178.2043880670735,2717.6870319561403,-866.5480162723408,-308.7958061403025,1162.536761055073,-1510.7847864006187,-751.4327146904583,541.3399935879877,-1277.5528222193038,-179.48380991203342,1206.4729504601453,-745.0176606897861,-1304.9314287880954,-494.74601757042456,338.01083715820346,-79.72678723182975,-1077.436341507719,-689.2535829544986,91.08710409625077,-177.43980635035652,244.35026117481348,255.81504288079387,139.12399986037516,101.10393862978715,-53.820979684134755,17.14068661667527,471.6172429782392,294.3142186466096,74.81720768162697,110.41714870464114,89.5410709836968,-113.95846064350815,-92.44795159063737,-83.21833353952148,-138.88020323272815,103.2653962504237,-0.20687209320276886,78.94889142126763,201.48910227521762,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-45411.47925972429
Lewis Hall,Left-Back,6673.600466036481,13104.262278629592,-2125.6037848201972,7964.4974232657805,7769.05708107011,8831.644659667292,6483.130165350907,6260.664253601368,6099.001757302583,4383.2284904011785,4611.173778809135,1435.8913061602777,-550.9044071497185,6107.6822087645605,8761.816606318858,8814.281881202225,6272.489954073277,4531.763091299873,7889.93959527461,5140.226427838222,864.176282629143,6041.83218717731,6607.641856762442,5072.998253234971,2219.0967822885614,3380.4424152260603,6324.963369109155,429.122101501331,2572.891148042066,2649.7441734467584,4354.471211403294,1164.1483543771762,4990.439325819711,5024.419860376871,4491.155997915533,3382.7394250353245,1319.256047349039,4319.552678507292,1141.5849349195132,5056.559775210938,667.5871237509398,2049.806197078715,3060.9129266137534,-1148.0553876272343,-1620.8623285957494,1153.0920888225803,277.1340053431005,1807.7775234476878,2672.6453199522375,-232.24615219065834,-494.74601757042456,-541.5982225752732,2025.785184663309,-201.27767113528796,3120.5846678584758,52.612653002160165,1742.4823227573786,-424.5906337355454,386.1433204814434,804.493189373967,1592.178140983962,416.40442176672644,2013.880320559199,-176.6311712555443,71.430275693429,-252.01585745390145,-211.14858261062955,-71.14885099785637,-113.95846064350815,-92.44795159063737,-83.21833353952148,547.4944614305972,311.04789052400355,-17.37725582903237,-58.838907480544464,125.50729632863398,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,208985.85995523597
Liberato Cacace,Left-Back,-4327.466028417344,1108.3789914482884,-2125.6037848201972,4102.030764100844,4001.371268136778,3514.6517661487164,2303.7142140955643,460.5765178955848,6099.001757302583,4243.9985000822735,7124.982801082751,1435.8913061602777,-505.5377380422409,744.2414657888952,-1191.3681415933304,66.0624688677692,1973.103071138666,509.3476638897294,-2263.005930427601,1209.2038559009004,-864.176282629143,1303.5134010130578,-87.33125922091949,2047.234922920467,-4385.582734416865,1941.587438488814,-617.7831396367349,1043.21062606358,-2356.7376469285496,-1175.1039377894322,-1086.1587022892381,1164.1483543771762,545.2967848700565,-347.5077429316501,71.64863984121178,721.4373181354958,-91.02502626603291,-549.5371716750465,1234.2968229804912,307.4418608652798,382.80876919932746,-3569.566897737684,-1510.7847864006187,438.43530411986995,-179.39411380659143,-62.23036669836173,-864.4105327947343,-1639.7020283475551,416.68795773020014,947.7076520665225,-494.74601757042456,1055.5866490460396,672.2417741592913,500.8920434185045,157.37713944838447,-72.42931305363481,41.28549949736012,122.72464391838454,154.44860474695503,238.92937828741387,863.9791119272719,416.40442176672644,416.48861340517993,820.6740814118149,160.58385287470125,401.6502728171554,351.59144719109406,-71.14885099785637,83.09471088589136,297.4624787048804,245.1218022441604,103.36967841315142,-0.6258508863662121,137.15619779343405,23.8337718605428,34.329129192733575,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,28284.21653855022
Luca Netz,Left-Back,-4019.0249117504145,-4646.4028557805805,-126.45234980516737,-3622.9025542290233,-3534.0003577298808,-4676.391340082601,-5358.548363205896,-1648.5462950883361,857.1082351238828,-211.36119012267602,-2511.2851176327804,-295.5224237860137,-324.07106161233065,-2029.9520219571386,-1572.7162162259804,-2659.982205828868,-372.01704682566714,-2271.248235595135,-2580.2854781057954,226.4482129165701,-518.5057695774858,355.84964378020715,-2367.3122613176156,-819.277705798537,-638.2886222173174,-2374.9774917229247,-1692.044428074398,-2027.2319967476656,-1281.0258687544906,-218.89190998038455,-1295.4136989697204,-1099.378753401579,-1071.1186845661816,-1599.0452198518203,-1813.1412628669545,721.4373181354958,-1702.774824683258,549.93472997903,-1268.9241546659166,-1465.7063188790307,-471.52629445550946,-316.24563231766354,-857.6851131128512,41.812631183094055,17.16973366465739,-1733.2987430396572,733.7518205982345,-490.54217774914093,-392.758537685016,196.8279584483165,-494.74601757042456,-865.6647182665541,-530.9079240665023,457.39480446384454,-507.83271386816654,91.08710409625077,-323.256676915501,-424.5906337355454,465.78837901517414,-60.486756993702414,-315.00979225974993,-53.820979684134755,-232.4517676261402,72.69514191129548,-151.45366725975165,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-148.14944163285418,-130.1240672229046,-17.755262409788365,-104.51709802315614,-51.71802330069158,-31.281347700182042,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-70559.3559526175
